Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_20105_chr11_5963287_5972009	-0.618500161252266	3.48112649737729	30.8826050582548	1.18188034976926e-07	9.48065020573242e-05	exon (ENSMUST00000002818, exon 7 of 7)	8344	ENSMUSG00000002741	Ykt6	protein_coding	YKT6 v-SNARE homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1927550]
Htt_PeakRegion_02601_chr2_25281864_25304837	-0.428763690855675	4.88698342452162	30.074740870338	1.67277564492321e-07	0.000127122144931822	intron (ENSMUST00000114308, intron 19 of 19)	2131	ENSMUSG00000085830	Grin1os	antisense	glutamate receptor, ionotropic, NMDA1 (zeta 1), opposite strand [Source:MGI Symbol;Acc:MGI:2443867]
Htt_PeakRegion_26234_chr14_64578145_64597629	-0.447433816940338	4.65312353536112	29.4230787247227	2.21666697939329e-07	0.000160032272577299	promoter-TSS (ENSMUST00000180610)	-164	ENSMUSG00000097545	Mir124a-1hg	lincRNA	Mir124-1 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:2442197]
Htt_PeakRegion_15504_chr8_75217309_75227527	-0.601706330271792	3.52286464117101	29.139657942174	2.50631255038262e-07	0.000172326890071308	TTS (ENSMUST00000132133)	7916	ENSMUSG00000034472	Rasd2	protein_coding	RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]
Htt_PeakRegion_19592_chr10_98976868_98991472	-0.508608511497206	4.09310921203216	28.6785477097527	3.06208805381373e-07	0.000192965427797484	intron (ENSMUST00000020107, intron 3 of 20)	69018	ENSMUSG00000019943	Atp2b1	protein_coding	ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]
Htt_PeakRegion_02720_chr2_29975452_30021273	-0.350542271633846	5.77229605103433	28.669800603627	3.07376192211519e-07	0.000192965427797484	intron (ENSMUST00000113719, intron 20 of 56)	2413	ENSMUSG00000098453	Mir6997	miRNA	microRNA 6997 [Source:MGI Symbol;Acc:MGI:5530692]
Htt_PeakRegion_33247_chrY_34438933_34439218	-2.77499760834669	0.328325673726192	27.4673753785014	5.1968954713331e-07	0.000312658223794078	Intergenic	-18153	ENSMUSG00000099818	Gm29652	unprocessed_pseudogene	predicted gene 29652 [Source:MGI Symbol;Acc:MGI:5580358]
Htt_PeakRegion_19729_chr10_111282807_111303669	-0.444886301587872	4.54706570060331	27.1524772626868	5.96724065685356e-07	0.000338555735545931	exon (ENSMUST00000095310, exon 23 of 23)	-5441	ENSMUSG00000035759	Bbs10	protein_coding	Bardet-Biedl syndrome 10 (human) [Source:MGI Symbol;Acc:MGI:1919019]
Htt_PeakRegion_29632_chr17_10262633_10309158	-0.336744038621188	5.76258485957826	27.0376902679068	6.27605840873894e-07	0.000338555735545931	intron (ENSMUST00000097414, intron 1 of 7)	33465	ENSMUSG00000062078	Qk	protein_coding	quaking [Source:MGI Symbol;Acc:MGI:97837]
Htt_PeakRegion_33264_chrY_64278605_64278838	-2.14868150214767	1.95522993752066	27.0179519198477	6.33077419470887e-07	0.000338555735545931	Intergenic	23876	ENSMUSG00000101830	Gm20907	unprocessed_pseudogene	predicted gene, 20907 [Source:MGI Symbol;Acc:MGI:5434263]
Htt_PeakRegion_29591_chr17_8869341_8889106	-0.460320351949106	4.40863619614565	26.930857867447	6.5780467164269e-07	0.000339215773351743	intron (ENSMUST00000115720, intron 1 of 21)	-1202	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_16285_chr9_5117118_5117352	-2.52150764744821	0.432959214916783	26.7887463280471	7.0027650953391e-07	0.000348665259350349	Intergenic	5836	ENSMUSG00000084690	Gm24896	snoRNA	predicted gene, 24896 [Source:MGI Symbol;Acc:MGI:5454673]
Htt_PeakRegion_21927_chr11_101422534_101441248	-0.450413213965631	4.37851143089441	26.3748149587094	8.40550906175402e-07	0.000393578966185877	intron (ENSMUST00000040561, intron 3 of 4)	-6558	ENSMUSG00000097487	Ptges3l	protein_coding	prostaglandin E synthase 3 like [Source:MGI Symbol;Acc:MGI:1916146]
Htt_PeakRegion_04610_chr2_156141177_156189458	-0.3065557058771	6.12985520905691	26.3215026554793	8.60583217744189e-07	0.000393578966185877	promoter-TSS (ENSMUST00000135274)	-106	ENSMUSG00000027620	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
Htt_PeakRegion_12978_chr7_28808991_28828617	-0.422830743086576	4.68057421995649	26.2278245223358	8.96965069605151e-07	0.000393578966185877	TTS (ENSMUST00000173578)	970	ENSMUSG00000015165	Hnrnpl	protein_coding	heterogeneous nuclear ribonucleoprotein L [Source:MGI Symbol;Acc:MGI:104816]
Htt_PeakRegion_05849_chr3_88630764_88656416	-0.388209266070444	5.06800175282463	26.2214026578893	8.99515609400509e-07	0.000393578966185877	promoter-TSS (ENSMUST00000176272)	-342	ENSMUSG00000028059	Arhgef2	protein_coding	rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264]
Htt_PeakRegion_15777_chr8_93963867_93974086	-0.544498697328326	3.62123769475338	25.9817099563559	1.00017212881947e-06	0.000424749569647775	TTS (ENSMUST00000125716)	4984	ENSMUSG00000031751	Amfr	protein_coding	autocrine motility factor receptor [Source:MGI Symbol;Acc:MGI:1345634]
Htt_PeakRegion_27612_chr15_79719056_79727689	-0.64301303463029	3.03952817182731	25.4945856940982	1.24144243301038e-06	0.000500423953219729	TTS (ENSMUST00000046259)	12578	ENSMUSG00000042524	Sun2	protein_coding	Sad1 and UNC84 domain containing 2 [Source:MGI Symbol;Acc:MGI:2443011]
Htt_PeakRegion_32994_chrX_26901002_26901243	-2.78647954920778	0.06273556298864	25.4833061468386	1.24768074769099e-06	0.000500423953219729	Intergenic	34546	ENSMUSG00000080725	Gm6121	protein_coding	predicted gene 6121 [Source:MGI Symbol;Acc:MGI:3779555]
Htt_PeakRegion_09144_chr5_36628773_36630766	-0.385750513977656	4.92652643067596	24.8505267617928	1.65385725955689e-06	0.000645406620830863	exon (ENSMUST00000031091, exon 3 of 9)	-8515	ENSMUSG00000029190	D5Ertd579e	protein_coding	DNA segment, Chr 5, ERATO Doi 579, expressed [Source:MGI Symbol;Acc:MGI:1261849]
Htt_PeakRegion_32169_chr19_6400370_6418793	-0.439892009771183	4.34577464448241	24.2821305156539	2.13255066838761e-06	0.000810313134232859	TTS (ENSMUST00000135532)	1177	ENSMUSG00000032946	Rasgrp2	protein_coding	RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]
Htt_PeakRegion_26060_chr14_55102974_55109518	-0.62309480602329	2.98185246093042	24.1095548959553	2.30412716714348e-06	0.000853058773497044	promoter-TSS (ENSMUST00000131323)	21	ENSMUSG00000040701	Ap1g2	protein_coding	adaptor protein complex AP-1, gamma 2 subunit [Source:MGI Symbol;Acc:MGI:1328307]
Htt_PeakRegion_26344_chr14_69782679_69792074	-0.534713395594619	3.50744209833441	23.9171911867776	2.51197493193722e-06	0.000888123046923746	exon (ENSMUST00000022665, exon 10 of 10)	18153	ENSMUSG00000022075	Rhobtb2	protein_coding	Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557]
Htt_PeakRegion_24060_chr12_111665316_111673955	-0.5429717760581	3.50885098032225	23.9084554880284	2.5218536549535e-06	0.000888123046923746	exon (ENSMUST00000001304, exon 8 of 8)	2702	ENSMUSG00000001270	Ckb	protein_coding	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]
Htt_PeakRegion_26300_chr14_67008071_67032593	-0.371134222472213	4.99924820822754	23.7035136719209	2.7652862497303e-06	0.000950665908567994	intron (ENSMUST00000089230, intron 8 of 9)	-11455	ENSMUSG00000022051	Bnip3l	protein_coding	BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]
Htt_PeakRegion_14067_chr7_101509173_101519561	-0.530324104636949	3.57558107206753	23.5395413770948	2.97715867371875e-06	0.000999702188135464	Intergenic	38991	ENSMUSG00000065446	Mir139	miRNA	microRNA 139 [Source:MGI Symbol;Acc:MGI:2676824]
Htt_PeakRegion_28006_chr15_98943580_98961580	-0.409922313571069	4.53915861874871	22.7334076604339	4.28525527025786e-06	0.00140624547380121	intron (ENSMUST00000097014, intron 1 of 3)	962	ENSMUSG00000072235	Tuba1a	protein_coding	tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]
Htt_PeakRegion_16805_chr9_44088208_44099986	-0.480055805018222	3.78077649628737	22.1842364467203	5.49873110627817e-06	0.00176435952096779	TTS (ENSMUST00000114830)	1423	ENSMUSG00000032010	Usp2	protein_coding	ubiquitin specific peptidase 2 [Source:MGI Symbol;Acc:MGI:1858178]
Htt_PeakRegion_04777_chr2_164874727_164885282	-0.498683850520083	3.65089198806253	21.9328557546038	6.16560386494461e-06	0.00191654019981645	promoter-TSS (ENSMUST00000122810)	-47	ENSMUSG00000039849	Pcif1	protein_coding	PDX1 C-terminal inhibiting factor 1 [Source:MGI Symbol;Acc:MGI:2443858]
Htt_PeakRegion_24731_chr13_55313168_55321476	-0.546284791918849	3.28868647878296	21.9070779056276	6.23847838433222e-06	0.00191654019981645	exon (ENSMUST00000099490, exon 23 of 23)	4658	ENSMUSG00000034789	Rab24	protein_coding	RAB24, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105065]
Htt_PeakRegion_20991_chr11_69659133_69681248	-0.38219122406552	4.69147193583562	21.5423015302518	7.36878061854322e-06	0.00221662131981553	promoter-TSS (ENSMUST00000122759)	-413	ENSMUSG00000084708	Gm22988	snoRNA	predicted gene, 22988 [Source:MGI Symbol;Acc:MGI:5452765]
Htt_PeakRegion_26305_chr14_67053184_67055637	-0.977329741177745	1.53881384755794	21.4391047266787	7.72485094206776e-06	0.00227630862760237	intron (ENSMUST00000089230, intron 2 of 9)	18060	ENSMUSG00000022052	Ppp2r2a	protein_coding	protein phosphatase 2, regulatory subunit B, alpha [Source:MGI Symbol;Acc:MGI:1919228]
Htt_PeakRegion_29861_chr17_25809501_25836350	-0.354166599635252	4.98742174156121	21.2675170404597	8.35606573506658e-06	0.00241306466297253	promoter-TSS (ENSMUST00000026833)	-701	ENSMUSG00000025737	Wdr24	protein_coding	WD repeat domain 24 [Source:MGI Symbol;Acc:MGI:2446285]
Htt_PeakRegion_19356_chr10_81457673_81466282	-0.542813056533471	3.23946574233607	21.2115773445681	8.57298773937749e-06	0.0024271641170367	exon (ENSMUST00000118763, exon 12 of 12)	819	ENSMUSG00000084849	Gm16105	antisense	predicted gene 16105 [Source:MGI Symbol;Acc:MGI:3801737]
Htt_PeakRegion_05844_chr3_88578948_88579670	-1.80806299325753	-0.0406421768566668	21.0357682945002	9.29273613176467e-06	0.00258034263474135	promoter-TSS (ENSMUST00000035785)	-299	ENSMUSG00000041355	Ssr2	protein_coding	signal sequence receptor, beta [Source:MGI Symbol;Acc:MGI:1913506]
Htt_PeakRegion_33230_chrY_13126207_13126500	-2.03664482684687	0.491140286005314	20.8674865941918	1.00392117941441e-05	0.00273464224616049	Intergenic	-3954	ENSMUSG00000102335	Gm37231	lincRNA	predicted gene, 37231 [Source:MGI Symbol;Acc:MGI:5610459]
Htt_PeakRegion_08273_chr4_137729643_137734339	-0.702614089375429	2.42402609014678	20.827110386559	1.02272097300828e-05	0.00273464224616049	Intergenic	3780	ENSMUSG00000041351	Rap1gap	protein_coding	Rap1 GTPase-activating protein [Source:MGI Symbol;Acc:MGI:109338]
Htt_PeakRegion_21014_chr11_69981671_69996305	-0.429493929662811	4.09545543964455	20.6991134011345	1.08471796719505e-05	0.00277115357620222	promoter-TSS (ENSMUST00000138246)	-83	ENSMUSG00000018559	Ctdnep1	protein_coding	CTD nuclear envelope phosphatase 1 [Source:MGI Symbol;Acc:MGI:1914431]
Htt_PeakRegion_15401_chr8_70323806_70337358	-0.425066783345226	4.13841383633777	20.6972185643799	1.08566390834723e-05	0.00277115357620222	TTS (ENSMUST00000075666)	765	ENSMUSG00000055694	NA	NA	NA
Htt_PeakRegion_21818_chr11_98796798_98819582	-0.372100765405977	4.71057667732636	20.6806875760014	1.09395217011931e-05	0.00277115357620222	TTS (ENSMUST00000037915)	-1618	ENSMUSG00000078676	Casc3	protein_coding	cancer susceptibility candidate 3 [Source:MGI Symbol;Acc:MGI:2179723]
Htt_PeakRegion_33253_chrY_48646387_48646629	-2.73549270476733	-0.243925775245411	20.5716136572422	1.15027595651139e-05	0.00286359216139103	Intergenic	23951	ENSMUSG00000101310	Gm21281	unprocessed_pseudogene	predicted gene, 21281 [Source:MGI Symbol;Acc:MGI:5434636]
Htt_PeakRegion_23919_chr12_107909695_107915044	-0.685864802872918	2.42551879078784	20.2536609317589	1.33187815259966e-05	0.00325948960091296	exon (ENSMUST00000066060, exon 4 of 4)	91044	ENSMUSG00000048251	Bcl11b	protein_coding	B cell leukemia/lymphoma 11B [Source:MGI Symbol;Acc:MGI:1929913]
Htt_PeakRegion_18093_chr9_112160095_112194973	-0.298220286191938	5.62546513732101	20.0045770902821	1.49433110617699e-05	0.00359610780701494	intron (ENSMUST00000164754, intron 6 of 18)	8192	ENSMUSG00000032503	Arpp21	protein_coding	cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]
Htt_PeakRegion_28162_chr15_102486188_102505158	-0.372850356279541	4.57793210629431	19.7502905692433	1.68102099489089e-05	0.00397905936807043	intron (ENSMUST00000108838, intron 13 of 13)	-8049	ENSMUSG00000071586	Gm10337	protein_coding	predicted gene 10337 [Source:MGI Symbol;Acc:MGI:3704459]
Htt_PeakRegion_21265_chr11_77973199_77982734	-0.503600996580761	3.39841098833211	19.604614376999	1.79849128914195e-05	0.00418845414901945	TTS (ENSMUST00000155087)	-4787	ENSMUSG00000037791	Phf12	protein_coding	PHD finger protein 12 [Source:MGI Symbol;Acc:MGI:1924057]
Htt_PeakRegion_16821_chr9_44302860_44319355	-0.404255416180228	4.2373425704431	19.4910990997721	1.89579124894378e-05	0.00434497299103162	exon (ENSMUST00000065080, exon 14 of 14)	-5437	ENSMUSG00000032119	Hinfp	protein_coding	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]
Htt_PeakRegion_30462_chr17_56121663_56123681	-1.04625063105576	1.21205028475567	19.3877502490823	1.98902935847118e-05	0.00448743670421334	promoter-TSS (ENSMUST00000041357)	-726	ENSMUSG00000037095	Lrg1	protein_coding	leucine-rich alpha-2-glycoprotein 1 [Source:MGI Symbol;Acc:MGI:1924155]
Htt_PeakRegion_20965_chr11_69060523_69066198	-0.609017520772728	2.72973383257581	19.2293888139538	2.1410352359351e-05	0.00475513228302461	Intergenic	-2878	ENSMUSG00000072809	9330160F10Rik	antisense	RIKEN cDNA 9330160F10 gene [Source:MGI Symbol;Acc:MGI:3693095]
Htt_PeakRegion_09566_chr5_89077046_89080008	-1.04491495513055	1.25298054881055	19.1970028834671	2.17354893468817e-05	0.00475513228302461	intron (ENSMUST00000156238, intron 6 of 24)	50435	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]
Htt_PeakRegion_10574_chr5_137029579_137035373	-0.593379008026271	2.78891748144161	19.0225494881452	2.35753283753066e-05	0.00508065920016496	exon (ENSMUST00000041543, exon 2 of 2)	1775	ENSMUSG00000037428	Vgf	protein_coding	VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180]
Htt_PeakRegion_02016_chr1_178315315_178338067	-0.326899624132318	5.08297672664863	18.8580119130546	2.54557257733708e-05	0.00533008319510688	exon (ENSMUST00000037748, exon 14 of 14)	-2520	ENSMUSG00000089788	NA	NA	NA
Htt_PeakRegion_10586_chr5_137293717_137296741	-0.716334988078914	2.18938512308881	18.8567267985602	2.54709980235733e-05	0.00533008319510688	TTS (ENSMUST00000024099)	600	ENSMUSG00000051502	Ufsp1	protein_coding	UFM1-specific peptidase 1 [Source:MGI Symbol;Acc:MGI:1917490]
Htt_PeakRegion_29810_chr17_24713349_24720592	-0.562066404835651	2.95316155717943	18.7615950399336	2.66278187583481e-05	0.00549255821502554	intron (ENSMUST00000008626, intron 3 of 3)	1086	ENSMUSG00000008482	Rnf151	protein_coding	ring finger protein 151 [Source:MGI Symbol;Acc:MGI:1914754]
Htt_PeakRegion_29903_chr17_26504791_26509071	-0.692085007023783	2.28622384084636	18.6501748759085	2.80509011192725e-05	0.00570460508818558	exon (ENSMUST00000146077, exon 2 of 2)	792	ENSMUSG00000024190	Dusp1	protein_coding	dual specificity phosphatase 1 [Source:MGI Symbol;Acc:MGI:105120]
Htt_PeakRegion_17465_chr9_75048512_75063995	-0.377095392532714	4.597928199665	18.596366535855	2.87656239260752e-05	0.00576870616484167	intron (ENSMUST00000170310, intron 2 of 2)	4203	ENSMUSG00000007656	Arpp19	protein_coding	cAMP-regulated phosphoprotein 19 [Source:MGI Symbol;Acc:MGI:1891691]
Htt_PeakRegion_10257_chr5_124115129_124120894	-0.609327049120357	2.71149471429077	18.5601498339964	2.92570874943861e-05	0.00578689159358139	TTS (ENSMUST00000086123)	1333	ENSMUSG00000029404	Arl6ip4	protein_coding	ADP-ribosylation factor-like 6 interacting protein 4 [Source:MGI Symbol;Acc:MGI:1929500]
Htt_PeakRegion_22557_chr11_120795700_120798484	-0.946895825432117	1.39078976067284	18.4260315432241	3.11526937243639e-05	0.00607856411737959	promoter-TSS (ENSMUST00000026151)	-689	ENSMUSG00000025155	Dus1l	protein_coding	dihydrouridine synthase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915980]
Htt_PeakRegion_02198_chr1_189700743_189700999	-2.49775150463876	-0.169925193801634	18.3712272274731	3.19628275707785e-05	0.00615348356392627	Intergenic	-12785	ENSMUSG00000026605	Cenpf	protein_coding	centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]
Htt_PeakRegion_02639_chr2_26390068_26399440	-0.482351833174866	3.40068952795955	18.1032412613785	3.62441007582314e-05	0.00688590224800135	TTS (ENSMUST00000114093)	3827	ENSMUSG00000026926	Pmpca	protein_coding	peptidase (mitochondrial processing) alpha [Source:MGI Symbol;Acc:MGI:1918568]
Htt_PeakRegion_04702_chr2_158762021_158768260	-0.554781623691614	2.89400911195246	17.879483059143	4.02635563089531e-05	0.00755020116292174	exon (ENSMUST00000045503, exon 11 of 11)	-2952	ENSMUSG00000027654	Fam83d	protein_coding	family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]
Htt_PeakRegion_21015_chr11_70009584_70016692	-0.539953510603944	2.96552759038354	17.8330428405957	4.11530846789948e-05	0.00761806909846161	promoter-TSS (ENSMUST00000146129)	-564	ENSMUSG00000018574	Acadvl	protein_coding	acyl-Coenzyme A dehydrogenase, very long chain [Source:MGI Symbol;Acc:MGI:895149]
Htt_PeakRegion_21817_chr11_98783029_98794949	-0.437152153982539	3.71210641455047	17.8027197233409	4.17446701808961e-05	0.00762976319926531	Intergenic	-6527	ENSMUSG00000052915	Msl1	protein_coding	male specific lethal 1 [Source:MGI Symbol;Acc:MGI:1921276]
Htt_PeakRegion_19883_chr10_127064148_127076124	-0.40635110379778	3.9879269753401	17.6136818184945	4.56330472151328e-05	0.00823619460924128	exon (ENSMUST00000060991, exon 1 of 6)	125	ENSMUSG00000006736	Tspan31	protein_coding	tetraspanin 31 [Source:MGI Symbol;Acc:MGI:1914375]
Htt_PeakRegion_32139_chr19_5826631_5852184	-0.327601540988949	5.03952817182731	17.544220276241	4.71527640713986e-05	0.00840541679539413	exon (ENSMUST00000173672, exon 1 of 1)	5029	ENSMUSG00000098543	Gm27533	misc_RNA	predicted gene, 27533 [Source:MGI Symbol;Acc:MGI:5530915]
Htt_PeakRegion_06822_chr4_4132081_4138853	-0.542839408858675	2.94693856388926	17.3267536107736	5.22521664558791e-05	0.00910899189339087	intron (ENSMUST00000133567, intron 2 of 2)	-2854	ENSMUSG00000085996	A830012C17Rik	processed_transcript	RIKEN cDNA A830012C17 gene [Source:MGI Symbol;Acc:MGI:2441830]
Htt_PeakRegion_08053_chr4_129109349_129116266	-0.521806410792303	3.01891087922889	17.3223350470042	5.23614050246861e-05	0.00910899189339087	intron (ENSMUST00000164649, intron 2 of 3)	5939	ENSMUSG00000028786	Tmem54	protein_coding	transmembrane protein 54 [Source:MGI Symbol;Acc:MGI:1913510]
Htt_PeakRegion_24493_chr13_42713845_42725384	-0.448677435919098	3.58295717247146	17.1942437352412	5.56312893840375e-05	0.00947025814769091	intron (ENSMUST00000149235, intron 3 of 13)	10034	ENSMUSG00000054728	Phactr1	protein_coding	phosphatase and actin regulator 1 [Source:MGI Symbol;Acc:MGI:2659021]
Htt_PeakRegion_19511_chr10_93247325_93257403	-0.459857922314645	3.55254083066946	17.1789766092647	5.60346483992314e-05	0.00947025814769091	intron (ENSMUST00000151153, intron 3 of 3)	58447	ENSMUSG00000008398	Elk3	protein_coding	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]
Htt_PeakRegion_17948_chr9_107948180_107955731	-0.486069516651147	3.27550356543669	17.1650300156419	5.64057206663494e-05	0.00947025814769091	intron (ENSMUST00000194538, intron 2 of 13)	968	ENSMUSG00000032586	Traip	protein_coding	TRAF-interacting protein [Source:MGI Symbol;Acc:MGI:1096377]
Htt_PeakRegion_32041_chr19_4734731_4743503	-0.477012393433926	3.33628319550511	17.1284277650488	5.73915276541987e-05	0.00952501457240201	exon (ENSMUST00000008991, exon 17 of 37)	-17426	ENSMUSG00000033760	Rbm4b	protein_coding	RNA binding motif protein 4B [Source:MGI Symbol;Acc:MGI:1913954]
Htt_PeakRegion_14449_chr7_127513207_127558707	-0.268209701963746	5.82386236933321	17.0942844528446	5.8326918332888e-05	0.00957025424782466	TTS (ENSMUST00000189812)	2197	ENSMUSG00000053877	Srcap	protein_coding	Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]
