Gene.ID	logFC	logCPM	F	PValue	FDR	Gene.name	Gene.type	Gene.description
ENSMUSG00000040721	-0.549939345465657	5.54088123989772	50.4095165182554	6.27856173687628e-05	0.0147495989284967	Zfhx2	protein_coding	zinc finger homeobox 2 [Source:MGI Symbol;Acc:MGI:2686934]
ENSMUSG00000003190	-0.751649166968563	4.11547702506061	49.7213714398013	6.61602418996206e-05	0.0147495989284967	Bcl2l12	protein_coding	BCL2-like 12 (proline rich) [Source:MGI Symbol;Acc:MGI:1922986]
ENSMUSG00000003421	-0.751649166968563	4.11547702506061	49.7213714398013	6.61602418996206e-05	0.0147495989284967	Nosip	protein_coding	nitric oxide synthase interacting protein [Source:MGI Symbol;Acc:MGI:1913644]
ENSMUSG00000056579	-0.592849756292791	4.87774405758968	48.7624893598257	7.12422034980338e-05	0.0149482905810286	Tug1	protein_coding	taurine upregulated gene 1 [Source:MGI Symbol;Acc:MGI:2144114]
ENSMUSG00000032135	-0.476083860420943	6.02138082511706	45.7666791524732	9.05280985239007e-05	0.0165382657778953	Mcam	protein_coding	melanoma cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1933966]
ENSMUSG00000079592	-0.476083860420943	6.02138082511706	45.7666791524732	9.05280985239007e-05	0.0165382657778953	C1qtnf5	protein_coding	C1q and tumor necrosis factor related protein 5 [Source:MGI Symbol;Acc:MGI:2385958]
ENSMUSG00000031834	-0.626458422683818	6.04147644361684	45.1862839512037	9.49757881593868e-05	0.0165382657778953	Pik3r2	protein_coding	phosphoinositide-3-kinase regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1098772]
ENSMUSG00000040424	-0.657675200932682	4.5647844264242	43.9078110488478	0.000105757849907567	0.0165382657778953	Hipk4	protein_coding	homeodomain interacting protein kinase 4 [Source:MGI Symbol;Acc:MGI:2685008]
ENSMUSG00000031284	0.933674960686749	4.83569935539224	43.3494328628195	0.000110936043832387	0.0165382657778953	Pak3	protein_coding	p21 (RAC1) activated kinase 3 [Source:MGI Symbol;Acc:MGI:1339656]
ENSMUSG00000063316	-0.50207834118358	6.18233897945669	41.7149095750859	0.000127989162675875	0.0165382657778953	Rpl27	protein_coding	ribosomal protein L27 [Source:MGI Symbol;Acc:MGI:98036]
ENSMUSG00000075528	-0.50207834118358	6.18233897945669	41.7149095750859	0.000127989162675875	0.0165382657778953	Aarsd1	protein_coding	alanyl-tRNA synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916934]
ENSMUSG00000097487	-0.497156119752347	6.16713914488311	41.6981438951968	0.000128180144507457	0.0165382657778953	Ptges3l	protein_coding	prostaglandin E synthase 3 like [Source:MGI Symbol;Acc:MGI:1916146]
ENSMUSG00000022490	-0.563763709193892	4.45212662565474	40.671410532066	0.000140572979624555	0.0165382657778953	Ppp1r1a	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 1A [Source:MGI Symbol;Acc:MGI:1889595]
ENSMUSG00000020599	-0.518320308664954	6.18465479083555	40.3820572503584	0.000144328177240971	0.0165382657778953	Rgs9	protein_coding	regulator of G-protein signaling 9 [Source:MGI Symbol;Acc:MGI:1338824]
ENSMUSG00000020893	-0.454818793117646	8.42484260216183	39.9674134801433	0.000149926562855351	0.0165382657778953	Per1	protein_coding	period circadian clock 1 [Source:MGI Symbol;Acc:MGI:1098283]
ENSMUSG00000034739	-0.476063110450581	5.28540202650293	39.5223691338009	0.000156235043834801	0.0165382657778953	Mfrp	protein_coding	membrane frizzled-related protein [Source:MGI Symbol;Acc:MGI:2385957]
ENSMUSG00000005575	-0.830537216496188	4.02187430726344	39.3048932873336	0.000159436168887167	0.0165382657778953	Ube2m	protein_coding	ubiquitin-conjugating enzyme E2M [Source:MGI Symbol;Acc:MGI:108278]
ENSMUSG00000097545	-0.462033689393721	6.61110659722113	38.9846126423884	0.000164298499078408	0.0165382657778953	Mir124a-1hg	lincRNA	Mir124-1 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:2442197]
ENSMUSG00000059070	-0.505564944547378	8.07125358706338	38.9765450927306	0.000164423309224724	0.0165382657778953	Rpl18	protein_coding	ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003]
ENSMUSG00000083386	-0.485619520511103	5.00674664008126	38.8223680300817	0.000166831046070495	0.0165382657778953	Gm15426	processed_pseudogene	predicted gene 15426 [Source:MGI Symbol;Acc:MGI:3705598]
ENSMUSG00000022051	-0.387103973967135	7.60872692735953	37.6863465621214	0.000185973788557401	0.0165382657778953	Bnip3l	protein_coding	BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]
ENSMUSG00000092341	-0.401054275355746	8.80924988412711	37.6558259907906	0.000186524280273951	0.0165382657778953	Malat1	lincRNA	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA) [Source:MGI Symbol;Acc:MGI:1919539]
ENSMUSG00000001313	-0.502058730730243	5.44625603753024	37.5950844434559	0.000187625824412999	0.0165382657778953	Rnd2	protein_coding	Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]
ENSMUSG00000010358	-0.502058730730243	5.44625603753024	37.5950844434559	0.000187625824412999	0.0165382657778953	Ifi35	protein_coding	interferon-induced protein 35 [Source:MGI Symbol;Acc:MGI:1917360]
ENSMUSG00000020895	-0.415551955984805	7.15042408981486	37.5836210119281	0.000187834607917051	0.0165382657778953	Tmem107	protein_coding	transmembrane protein 107 [Source:MGI Symbol;Acc:MGI:1914160]
ENSMUSG00000059824	-0.502372188176792	7.2297265758345	37.5749468378501	0.00018799278024255	0.0165382657778953	Dbp	protein_coding	D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]
ENSMUSG00000022477	-0.95019598223009	2.72973383257581	36.8925877706867	0.000200964659694227	0.0165382657778953	Aco2	protein_coding	aconitase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:87880]
ENSMUSG00000020894	-0.433352748106005	8.37670404041361	36.8566780059043	0.000201677277820186	0.0165382657778953	Vamp2	protein_coding	vesicle-associated membrane protein 2 [Source:MGI Symbol;Acc:MGI:1313277]
ENSMUSG00000032010	-0.473725855018929	5.44036146327939	36.5851189464698	0.000207167940302197	0.0165382657778953	Usp2	protein_coding	ubiquitin specific peptidase 2 [Source:MGI Symbol;Acc:MGI:1858178]
ENSMUSG00000029192	-0.386942292270263	8.30550426658228	36.3945365882546	0.000211131166781538	0.0165382657778953	Tbc1d14	protein_coding	TBC1 domain family, member 14 [Source:MGI Symbol;Acc:MGI:1098708]
ENSMUSG00000024941	-0.410879589796433	5.96154596789033	36.2931564830792	0.000213277327104901	0.0165382657778953	Scyl1	protein_coding	SCY1-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931787]
ENSMUSG00000092267	-0.410879589796433	5.96154596789033	36.2931564830792	0.000213277327104901	0.0165382657778953	NA	NA	NA
ENSMUSG00000102349	-0.410879589796433	5.96154596789033	36.2931564830792	0.000213277327104901	0.0165382657778953	Gm37376	TEC	predicted gene, 37376 [Source:MGI Symbol;Acc:MGI:5610604]
ENSMUSG00000041423	-0.686244889118826	3.96809055968593	35.8348848967854	0.000223319515022235	0.0168134935116298	Paqr6	protein_coding	progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207]
ENSMUSG00000057342	-0.516504249073894	6.43685013050436	35.3800615237195	0.00023386618686994	0.0168134935116298	Sphk2	protein_coding	sphingosine kinase 2 [Source:MGI Symbol;Acc:MGI:1861380]
ENSMUSG00000003273	-0.502362698036384	6.49318811465417	35.3416061888232	0.000234785663616389	0.0168134935116298	Car11	protein_coding	carbonic anhydrase 11 [Source:MGI Symbol;Acc:MGI:1336193]
ENSMUSG00000035545	-0.438040343989312	7.06919593801067	35.3043313499581	0.000235681153793522	0.0168134935116298	Leng8	protein_coding	leukocyte receptor cluster (LRC) member 8 [Source:MGI Symbol;Acc:MGI:2142195]
ENSMUSG00000054161	-0.505949249338602	6.48623148562169	35.1022264406983	0.000240610187399617	0.0168285595775379	Fam83e	protein_coding	family with sequence similarity 83, member E [Source:MGI Symbol;Acc:MGI:1921063]
ENSMUSG00000040785	-0.665933965346641	4.1256141766052	34.7999986067604	0.000248219527314647	0.0170269048832951	Ttc3	protein_coding	tetratricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1276539]
ENSMUSG00000036646	-0.403275480995779	7.49007069862834	34.2315229215751	0.000263349650057851	0.0173048455906835	Man1b1	protein_coding	mannosidase, alpha, class 1B, member 1 [Source:MGI Symbol;Acc:MGI:2684954]
ENSMUSG00000001065	-0.510037785269508	6.45359054768892	34.2136753852136	0.000263842735094065	0.0173048455906835	Zfp276	protein_coding	zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]
ENSMUSG00000043488	-0.400663017111042	7.4938552568815	34.1065788121657	0.000266825485698792	0.0173048455906835	Frmd8os	antisense	FERM domain containing 8, opposite strand [Source:MGI Symbol;Acc:MGI:3704490]
ENSMUSG00000029190	-0.364256971230146	7.13288506126584	33.6419035524608	0.000280256859811839	0.0178513610526577	D5Ertd579e	protein_coding	DNA segment, Chr 5, ERATO Doi 579, expressed [Source:MGI Symbol;Acc:MGI:1261849]
ENSMUSG00000097239	-0.502034219839412	4.86239609325624	33.3401611880847	0.000289424520491991	0.0179719883955435	Gm27029	protein_coding	predicted gene, 27029 [Source:MGI Symbol;Acc:MGI:5504144]
ENSMUSG00000027655	-0.535071972022221	5.51972341448718	33.2142530036388	0.000293358596223132	0.0179719883955435	Dhx35	protein_coding	DEAH (Asp-Glu-Ala-His) box polypeptide 35 [Source:MGI Symbol;Acc:MGI:1918965]
ENSMUSG00000030382	-0.830401721116692	3.34735049940795	33.0328920422364	0.000299141420572653	0.0179719883955435	Slc27a5	protein_coding	solute carrier family 27 (fatty acid transporter), member 5 [Source:MGI Symbol;Acc:MGI:1347100]
ENSMUSG00000018167	-0.396717225256051	7.15931054793217	32.7834352802313	0.000307326041783175	0.0179719883955435	Stard3	protein_coding	START domain containing 3 [Source:MGI Symbol;Acc:MGI:1929618]
ENSMUSG00000003363	-0.667375450726514	3.55731458368317	32.5124181900987	0.000316531987214208	0.0179719883955435	Pld3	protein_coding	phospholipase D family, member 3 [Source:MGI Symbol;Acc:MGI:1333782]
ENSMUSG00000072809	-0.459335277757464	5.81235541075665	32.4750006829685	0.00031782944084595	0.0179719883955435	9330160F10Rik	antisense	RIKEN cDNA 9330160F10 gene [Source:MGI Symbol;Acc:MGI:3693095]
ENSMUSG00000026966	-0.406771488624296	7.03830916453815	32.4407990319165	0.000319021101089785	0.0179719883955435	Ssna1	protein_coding	SS nuclear autoantigen 1 [Source:MGI Symbol;Acc:MGI:1915725]
ENSMUSG00000040521	-0.408104542330956	6.70228795017414	32.3258368514071	0.000323067053744612	0.0179719883955435	Tsfm	protein_coding	Ts translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1913649]
ENSMUSG00000001420	-0.686197283715039	3.6476980637098	32.1551852066532	0.000329189789349934	0.0179719883955435	Tmem79	protein_coding	transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163]
ENSMUSG00000031751	-0.586059592884678	4.46814864337909	31.9433585378728	0.000336989317397296	0.0179719883955435	Amfr	protein_coding	autocrine motility factor receptor [Source:MGI Symbol;Acc:MGI:1345634]
ENSMUSG00000087371	-0.657555065796105	3.56884264299856	31.834139477817	0.000341099443017452	0.0179719883955435	Gm15541	antisense	predicted gene 15541 [Source:MGI Symbol;Acc:MGI:3782989]
ENSMUSG00000059518	-0.680038862291201	3.85466044447664	31.7943652941752	0.000342611497307811	0.0179719883955435	Znhit1	protein_coding	zinc finger, HIT domain containing 1 [Source:MGI Symbol;Acc:MGI:1917353]
ENSMUSG00000098462	-0.405047217238395	6.46234302169788	31.5155872166315	0.000353443777370196	0.0182715065779636	Gm27694	misc_RNA	predicted gene, 27694 [Source:MGI Symbol;Acc:MGI:5531076]
ENSMUSG00000026785	-0.613227302774725	5.69565343906928	31.3316526681677	0.000360821516142061	0.0183864335439819	Pkn3	protein_coding	protein kinase N3 [Source:MGI Symbol;Acc:MGI:2388285]
ENSMUSG00000020892	-0.431890920172669	8.32358004423686	30.9951526971112	0.000374814686757378	0.0187388100921126	Aloxe3	protein_coding	arachidonate lipoxygenase 3 [Source:MGI Symbol;Acc:MGI:1345140]
ENSMUSG00000052087	-0.57133443368953	4.37928189555405	30.7777787701719	0.000384209113851511	0.0187388100921126	Rgs14	protein_coding	regulator of G-protein signaling 14 [Source:MGI Symbol;Acc:MGI:1859709]
ENSMUSG00000001415	-0.620292277431477	3.6438559974154	30.6650393279962	0.000389195319281157	0.0187388100921126	Smg5	protein_coding	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans) [Source:MGI Symbol;Acc:MGI:2447364]
ENSMUSG00000086155	-0.438019633612166	5.74834176529093	30.623791763489	0.000391039437859276	0.0187388100921126	9430041J12Rik	antisense	RIKEN cDNA 9430041J12 gene [Source:MGI Symbol;Acc:MGI:1924573]
ENSMUSG00000032503	-0.343501748886031	9.37854755561843	30.5026803534087	0.000396516502799165	0.0187388100921126	Arpp21	protein_coding	cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]
ENSMUSG00000098865	-0.398446148148504	6.50514972658381	30.4428506547636	0.000399256957387316	0.0187388100921126	Gm27702	sRNA	predicted gene, 27702 [Source:MGI Symbol;Acc:MGI:5531084]
ENSMUSG00000052915	-0.355825088581228	7.87101516884673	30.0815662037394	0.000416308861222985	0.0188035173551963	Msl1	protein_coding	male specific lethal 1 [Source:MGI Symbol;Acc:MGI:1921276]
ENSMUSG00000030428	-0.43434278392654	6.09451740642497	30.0507506037692	0.000417804314120679	0.0188035173551963	Ttyh1	protein_coding	tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]
ENSMUSG00000026959	-0.38276076462026	6.3000218157757	30.034321974606	0.000418604276422831	0.0188035173551963	Grin1	protein_coding	glutamate receptor, ionotropic, NMDA1 (zeta 1) [Source:MGI Symbol;Acc:MGI:95819]
ENSMUSG00000015790	-0.45190670045231	5.30012353220969	29.9403189177803	0.000423217931843229	0.0188035173551963	Surf1	protein_coding	surfeit gene 1 [Source:MGI Symbol;Acc:MGI:98443]
ENSMUSG00000000743	-0.51000475621656	5.23266056443095	29.6850092964604	0.000436067313639297	0.0188035173551963	Chmp1a	protein_coding	charged multivesicular body protein 1A [Source:MGI Symbol;Acc:MGI:1920159]
ENSMUSG00000042766	-0.791730767924959	2.91328817444735	29.6188838662161	0.000439473117288139	0.0188035173551963	Trim46	protein_coding	tripartite motif-containing 46 [Source:MGI Symbol;Acc:MGI:2673000]
ENSMUSG00000078676	-0.371343786631675	7.13242813262957	29.5942838169456	0.000440748479555465	0.0188035173551963	Casc3	protein_coding	cancer susceptibility candidate 3 [Source:MGI Symbol;Acc:MGI:2179723]
ENSMUSG00000055053	-0.536191935335406	5.01470224206233	29.5423854841753	0.000443454033396564	0.0188035173551963	Nfic	protein_coding	nuclear factor I/C [Source:MGI Symbol;Acc:MGI:109591]
ENSMUSG00000061718	-0.375342360661399	7.11223657278018	29.4298063722751	0.000449393436943218	0.0188035173551963	Ppp1r1b	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]
ENSMUSG00000042625	-0.447207866045756	6.46070597236784	29.3558045438206	0.000453350852970812	0.0188035173551963	Safb2	protein_coding	scaffold attachment factor B2 [Source:MGI Symbol;Acc:MGI:2146808]
ENSMUSG00000055978	-0.502315252766296	4.91035938402565	28.7683484972833	0.000486334174046429	0.0195587055023593	Fut2	protein_coding	fucosyltransferase 2 [Source:MGI Symbol;Acc:MGI:109374]
ENSMUSG00000024830	-0.391805673521695	7.01340003072298	28.6810296009432	0.000491485070931474	0.0195587055023593	Rps6kb2	protein_coding	ribosomal protein S6 kinase, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1927343]
ENSMUSG00000040364	-0.505901220438638	4.9034130611501	28.6632138349006	0.000492544229622401	0.0195587055023593	Sec1	protein_coding	secretory blood group 1 [Source:MGI Symbol;Acc:MGI:1928893]
ENSMUSG00000037727	-0.708171621482579	3.08179389880433	28.6473231371334	0.000493491307881226	0.0195587055023593	Avp	protein_coding	arginine vasopressin [Source:MGI Symbol;Acc:MGI:88121]
ENSMUSG00000061046	-0.352216940804419	8.37990759525965	28.4564314822111	0.000505045058443098	0.0195840014828393	Haghl	protein_coding	hydroxyacylglutathione hydrolase-like [Source:MGI Symbol;Acc:MGI:1919877]
ENSMUSG00000031778	-0.594048656468959	3.53051452433946	28.4553702163203	0.000505110214864372	0.0195840014828393	Cx3cl1	protein_coding	chemokine (C-X3-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]
ENSMUSG00000071054	-0.477346372915691	4.78194231052527	28.2181808274784	0.000519935110174121	0.0199420272902268	Safb	protein_coding	scaffold attachment factor B [Source:MGI Symbol;Acc:MGI:2146974]
ENSMUSG00000024077	-0.429280316112732	6.89306533683482	28.080463864973	0.000528788137468038	0.0200658221951967	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
ENSMUSG00000020889	-0.371800444109049	5.88318614265793	27.7894940325101	0.000548109755260149	0.0205800789159258	Nr1d1	protein_coding	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]
ENSMUSG00000074643	-0.304866165974369	9.59494639693446	27.6273132949606	0.000559255778479398	0.0206199973341145	Cpne1	protein_coding	copine I [Source:MGI Symbol;Acc:MGI:2386621]
ENSMUSG00000025736	-0.35221527197562	7.92058424325934	27.6060964356647	0.00056073443829804	0.0206199973341145	Jmjd8	protein_coding	jumonji domain containing 8 [Source:MGI Symbol;Acc:MGI:1919356]
ENSMUSG00000005442	-0.433795925442946	6.91249000289676	27.3462008770329	0.000579242859662536	0.0207416429726272	Cic	protein_coding	capicua transcriptional repressor [Source:MGI Symbol;Acc:MGI:1918972]
ENSMUSG00000041798	-0.764183314197892	4.75607422475459	27.2647363084255	0.000585198279092353	0.0207416429726272	Gck	protein_coding	glucokinase [Source:MGI Symbol;Acc:MGI:1270854]
ENSMUSG00000027620	-0.298500632670094	10.7305029666996	27.1528496511488	0.000593500782613715	0.0207416429726272	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
ENSMUSG00000065597	-0.461973563488236	4.61405521988216	27.0449112288994	0.000601647832344592	0.0207416429726272	Mir124a-1	miRNA	microRNA 124a-1 [Source:MGI Symbol;Acc:MGI:2676807]
ENSMUSG00000092972	-0.461973563488236	4.61405521988216	27.0449112288994	0.000601647832344592	0.0207416429726272	Mir3078	miRNA	microRNA 3078 [Source:MGI Symbol;Acc:MGI:4834251]
ENSMUSG00000037428	-0.699593314455395	3.23010032411239	27.0160347157527	0.000603850643089912	0.0207416429726272	Vgf	protein_coding	VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180]
ENSMUSG00000028782	-1.4231249363641	2.35676965174034	26.8936600552373	0.000613296524914112	0.0207416429726272	Adgrb2	protein_coding	adhesion G protein-coupled receptor B2 [Source:MGI Symbol;Acc:MGI:2451244]
ENSMUSG00000011148	-0.523852073996167	4.43666508656889	26.7648177541761	0.000623438547537188	0.0207416429726272	Adssl1	protein_coding	adenylosuccinate synthetase like 1 [Source:MGI Symbol;Acc:MGI:87947]
ENSMUSG00000064326	-0.523852073996167	4.43666508656889	26.7648177541761	0.000623438547537188	0.0207416429726272	Siva1	protein_coding	SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]
ENSMUSG00000036160	-0.451885850132242	4.78659616953149	26.6540640719149	0.000632321789085265	0.0207416429726272	Surf6	protein_coding	surfeit gene 6 [Source:MGI Symbol;Acc:MGI:98447]
ENSMUSG00000062647	-0.451885850132242	4.78659616953149	26.6540640719149	0.000632321789085265	0.0207416429726272	Rpl7a	protein_coding	ribosomal protein L7A [Source:MGI Symbol;Acc:MGI:1353472]
ENSMUSG00000006471	-0.363757759235752	8.64947555673453	26.5147192729785	0.000643720220402289	0.0207416429726272	Ndor1	protein_coding	NADPH dependent diflavin oxidoreductase 1 [Source:MGI Symbol;Acc:MGI:1926047]
ENSMUSG00000098950	-0.304865338484637	9.01004608000422	26.4258728060534	0.000651119767439133	0.0207416429726272	Gm28036	protein_coding	predicted gene, 28036 [Source:MGI Symbol;Acc:MGI:5547772]
ENSMUSG00000089197	-0.364235104396073	5.54929247878733	26.3031837305061	0.000661510459482726	0.0207416429726272	Gm25767	snoRNA	predicted gene, 25767 [Source:MGI Symbol;Acc:MGI:5455544]
ENSMUSG00000025731	-0.343987984981529	6.91998867618586	26.188061755512	0.000671446098219916	0.0207416429726272	Mettl26	protein_coding	methyltransferase like 26 [Source:MGI Symbol;Acc:MGI:1915597]
ENSMUSG00000104056	-0.549787925645631	3.54706570060331	26.1284589433715	0.000676662153016465	0.0207416429726272	NA	NA	NA
ENSMUSG00000104389	-0.549787925645631	3.54706570060331	26.1284589433715	0.000676662153016465	0.0207416429726272	NA	NA	NA
ENSMUSG00000023781	-0.432200430086923	5.75340229161756	26.0429600318213	0.000684231676439669	0.0207416429726272	Hes7	protein_coding	hes family bHLH transcription factor 7 [Source:MGI Symbol;Acc:MGI:2135679]
ENSMUSG00000000791	-0.626253864535706	3.46379661883938	25.9567518111358	0.000691969586134745	0.0207416429726272	Il12rb1	protein_coding	interleukin 12 receptor, beta 1 [Source:MGI Symbol;Acc:MGI:104579]
ENSMUSG00000031838	-0.626253864535706	3.46379661883938	25.9567518111358	0.000691969586134745	0.0207416429726272	Ifi30	processed_transcript	interferon gamma inducible protein 30 [Source:MGI Symbol;Acc:MGI:2137648]
ENSMUSG00000035559	-0.626253864535706	3.46379661883938	25.9567518111358	0.000691969586134745	0.0207416429726272	Mpv17l2	protein_coding	MPV17 mitochondrial membrane protein-like 2 [Source:MGI Symbol;Acc:MGI:2681846]
ENSMUSG00000099031	-0.626253864535706	3.46379661883938	25.9567518111358	0.000691969586134745	0.0207416429726272	Mir7240	miRNA	microRNA 7240 [Source:MGI Symbol;Acc:MGI:5530869]
ENSMUSG00000038216	-0.39668793927746	5.35363676225538	25.4318149870102	0.000741479856054351	0.0217869087183734	Pnmt	protein_coding	phenylethanolamine-N-methyltransferase [Source:MGI Symbol;Acc:MGI:97724]
ENSMUSG00000002274	-0.360402605220477	6.05528224314187	25.4151661909806	0.000743120116992815	0.0217869087183734	Metrn	protein_coding	meteorin, glial cell differentiation regulator [Source:MGI Symbol;Acc:MGI:1917333]
ENSMUSG00000025737	-0.35220915307266	6.92098115143028	25.2452892384026	0.000760114068026745	0.0217869087183734	Wdr24	protein_coding	WD repeat domain 24 [Source:MGI Symbol;Acc:MGI:2446285]
ENSMUSG00000027893	-0.374476561494603	6.15852534670871	25.2441897873065	0.00076022559961198	0.0217869087183734	Ahcyl1	protein_coding	S-adenosylhomocysteine hydrolase-like 1 [Source:MGI Symbol;Acc:MGI:2385184]
ENSMUSG00000032131	-0.42038448031447	7.65033356148661	25.2099184168473	0.000763712291814643	0.0217869087183734	Abcg4	protein_coding	ATP binding cassette subfamily G member 4 [Source:MGI Symbol;Acc:MGI:1890594]
ENSMUSG00000002205	-0.489497102210681	4.57692498929642	25.1439258550361	0.000770481734756124	0.0217869087183734	Vrk3	protein_coding	vaccinia related kinase 3 [Source:MGI Symbol;Acc:MGI:2182465]
ENSMUSG00000057788	-0.418277291208637	6.42831344854988	25.0838385225203	0.00077670964627699	0.0217869087183734	Ddx49	protein_coding	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49 [Source:MGI Symbol;Acc:MGI:2136689]
ENSMUSG00000089824	-0.304863849014483	8.33208609896137	25.0832248701367	0.000776773568286709	0.0217869087183734	Rbm12	protein_coding	RNA binding motif protein 12 [Source:MGI Symbol;Acc:MGI:1922960]
ENSMUSG00000087038	-0.343491618549529	6.8767213772882	24.9840485297645	0.000787189894866813	0.0217869087183734	2900079G21Rik	lincRNA	RIKEN cDNA 2900079G21 gene [Source:MGI Symbol;Acc:MGI:1920268]
ENSMUSG00000024426	-0.322278228154879	8.59858998639261	24.9771560021346	0.000787920163910895	0.0217869087183734	Atat1	protein_coding	alpha tubulin acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:1913869]
ENSMUSG00000025422	-0.402953240460125	4.6852547530147	24.9023986201573	0.000795894488223314	0.0218381203037889	Agap2	protein_coding	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:3580016]
ENSMUSG00000014873	-0.451874267459217	4.5647844264242	24.81398012046	0.000805454430793304	0.021919153623129	Surf2	protein_coding	surfeit gene 2 [Source:MGI Symbol;Acc:MGI:98444]
