Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_16723_chr13_93504317_93504342	-2.65532270905319	-2.79997558405133	13.3468830613837	0.000258881090475124	0.644492983991258	Intergenic	-4522	ENSMUSG00000021690	Jmy	protein_coding	junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096]
Htt_PeakRegion_40287_chr4_141792379_141792449	2.65774634891478	-2.54124131565116	13.3039722437582	0.00026487349821189	0.644492983991258	Intergenic	-1198	ENSMUSG00000028914	Casp9	protein_coding	caspase 9 [Source:MGI Symbol;Acc:MGI:1277950]
Htt_PeakRegion_32450_chr2_90537018_90537043	2.84275703889175	-2.74934951098136	13.1908842659024	0.000281344520402952	0.650341926137444	intron (ENSMUST00000168621, intron 1 of 23)	43616	ENSMUSG00000025314	Ptprj	protein_coding	protein tyrosine phosphatase, receptor type, J [Source:MGI Symbol;Acc:MGI:104574]
Htt_PeakRegion_07356_chr11_55472936_55472963	-1.10343283298506	0.054447591663053	12.9019121569542	0.000328280636271797	0.696786581210194	intron (ENSMUST00000151790, intron 1 of 2)	3232	ENSMUSG00000018583	G3bp1	protein_coding	GTPase activating protein (SH3 domain) binding protein 1 [Source:MGI Symbol;Acc:MGI:1351465]
Htt_PeakRegion_40987_chr4_155760146_155760171	-2.47112366394811	-2.58496269308048	12.8831914657485	0.000331580644732415	0.696786581210194	intron (ENSMUST00000184913, intron 1 of 7)	769	ENSMUSG00000029036	Atad3a	protein_coding	ATPase family, AAA domain containing 3A [Source:MGI Symbol;Acc:MGI:1919214]
Htt_PeakRegion_14533_chr12_85220489_85220587	-2.19570800230642	-2.41750594722892	12.7421657502513	0.000357539680370333	0.718670302747863	TTS (ENSMUST00000150935)	956	ENSMUSG00000004788	Eif2b2	protein_coding	eukaryotic translation initiation factor 2B, subunit 2 beta [Source:MGI Symbol;Acc:MGI:2145118]
Htt_PeakRegion_30284_chr2_4638478_4638487	-2.87948486128658	-2.72468745674709	12.5200142273588	0.000402655273833835	0.745817226869119	TTS (ENSMUST00000140818)	13598	ENSMUSG00000039449	Prpf18	protein_coding	pre-mRNA processing factor 18 [Source:MGI Symbol;Acc:MGI:1914479]
Htt_PeakRegion_05054_chr10_127001564_127001769	-1.5797393114485	-1.50929842314841	12.3916630949982	0.000431296431124212	0.745817226869119	intron (ENSMUST00000026500, intron 1 of 19)	928	ENSMUSG00000025432	Avil	protein_coding	advillin [Source:MGI Symbol;Acc:MGI:1333798]
Htt_PeakRegion_02404_chr1_179783015_179783034	-2.69220899000429	-2.65313419572206	12.3367455409775	0.000444170958297142	0.745817226869119	exon (ENSMUST00000027768, exon 14 of 36)	-12107	ENSMUSG00000026491	Ahctf1	protein_coding	AT hook containing transcription factor 1 [Source:MGI Symbol;Acc:MGI:1915033]
Htt_PeakRegion_06312_chr11_5967374_5968124	-1.0624450129479	-0.176877954443403	12.3243608472147	0.000447127533650643	0.745817226869119	TTS (ENSMUST00000002818)	8445	ENSMUSG00000002741	Ykt6	protein_coding	YKT6 v-SNARE homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1927550]
Htt_PeakRegion_23354_chr16_95046829_95046961	2.1728257530357	-2.14789888747163	12.3053388377444	0.000451707346852444	0.745817226869119	intron (ENSMUST00000181507, intron 3 of 4)	30525	ENSMUSG00000097551	NA	NA	NA
Htt_PeakRegion_03656_chr10_78399733_78399981	-1.43974835178124	-1.41750594722892	12.130041615599	0.000496205957532941	0.762473304390638	TTS (ENSMUST00000062678)	6548	ENSMUSG00000064317	Gm10146	processed_pseudogene	predicted gene 10146 [Source:MGI Symbol;Acc:MGI:3704367]
Htt_PeakRegion_53134_chr8_106253232_106253238	-3.04001592336776	-2.93490516413744	12.1282984553125	0.000496669986051706	0.762473304390638	TTS (ENSMUST00000071592)	15474	ENSMUSG00000060098	Prmt7	protein_coding	protein arginine N-methyltransferase 7 [Source:MGI Symbol;Acc:MGI:2384879]
Htt_PeakRegion_11419_chr11_101580989_101581267	-1.53734852058968	-1.48838943338543	12.0492738545976	0.00051817285356025	0.762473304390638	TTS (ENSMUST00000071537)	-1114	ENSMUSG00000034947	Tmem106a	protein_coding	transmembrane protein 106A [Source:MGI Symbol;Acc:MGI:1922056]
Htt_PeakRegion_48120_chr7_44471551_44472079	-1.21950182662508	-0.886231317401748	12.0150807359875	0.000527765909032909	0.762473304390638	TTS (ENSMUST00000035844)	890	ENSMUSG00000038695	Josd2	protein_coding	Josephin domain containing 2 [Source:MGI Symbol;Acc:MGI:1913374]
Htt_PeakRegion_56376_chr9_75808420_75808446	-1.51269487982822	-1.28540241122157	11.9122102774634	0.00055772171407569	0.781334320104037	intron (ENSMUST00000012281, intron 1 of 6)	-19589	ENSMUSG00000032179	Bmp5	protein_coding	bone morphogenetic protein 5 [Source:MGI Symbol;Acc:MGI:88181]
Htt_PeakRegion_30350_chr2_6610739_6610764	-2.1696371379072	-2.47804748916397	11.7889007225945	0.000595901285614514	0.795277702668919	intron (ENSMUST00000183984, intron 5 of 13)	5428	ENSMUSG00000002107	Celf2	protein_coding	CUGBP, Elav-like family member 2 [Source:MGI Symbol;Acc:MGI:1338822]
Htt_PeakRegion_54935_chr9_49403714_49403855	-1.85560010712603	-2.09953586591024	11.7682380709091	0.000602552410713713	0.795277702668919	intron (ENSMUST00000075764, intron 6 of 7)	23236	ENSMUSG00000032257	Ankk1	protein_coding	ankyrin repeat and kinase domain containing 1 [Source:MGI Symbol;Acc:MGI:3045301]
Htt_PeakRegion_05506_chr10_128458473_128458653	-1.69392644930781	-1.72468745674709	11.6890090546474	0.000628757942562345	0.795277702668919	promoter-TSS (ENSMUST00000026433)	-117	ENSMUSG00000098957	Mir8105	miRNA	microRNA 8105 [Source:MGI Symbol;Acc:MGI:5530728]
Htt_PeakRegion_04306_chr10_84622283_84622333	-2.14173657762061	-2.51986766485859	11.6649188740285	0.000636951907086879	0.795277702668919	promoter-TSS (ENSMUST00000077175)	-129	ENSMUSG00000034453	Polr3b	protein_coding	polymerase (RNA) III (DNA directed) polypeptide B [Source:MGI Symbol;Acc:MGI:1917678]
Htt_PeakRegion_16552_chr13_74530042_74530110	-0.812269350551259	1.71459758877843	11.5577622808004	0.000674726973015283	0.795277702668919	Intergenic	-47133	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_53256_chr8_111170327_111170352	2.3608811981747	-2.56293638675048	11.447569491685	0.000715935110605705	0.795277702668919	intron (ENSMUST00000169020, intron 16 of 25)	7436	ENSMUSG00000003316	Glg1	protein_coding	golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]
Htt_PeakRegion_49814_chr7_101504365_101504515	-1.96684169301719	-2.11547740977926	11.3715757373349	0.000745826929917	0.795277702668919	exon (ENSMUST00000084894, exon 17 of 31)	29064	ENSMUSG00000065446	Mir139	miRNA	microRNA 139 [Source:MGI Symbol;Acc:MGI:2676824]
Htt_PeakRegion_47438_chr7_24221890_24222039	2.32308726423432	-2.45758338660425	11.3393168501222	0.00075889417004603	0.795277702668919	Intergenic	-10522	ENSMUSG00000087598	Zfp111	protein_coding	zinc finger protein 111 [Source:MGI Symbol;Acc:MGI:1929114]
Htt_PeakRegion_08485_chr11_71020910_71020992	-2.1800593002936	-2.32192828724669	11.3209922250779	0.00076641978272205	0.795277702668919	intron (ENSMUST00000136137, intron 1 of 1)	1060	ENSMUSG00000040599	Mis12	protein_coding	MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914389]
Htt_PeakRegion_43556_chr5_124119902_124120089	-1.73558779724653	-1.87941005154573	11.3175817384356	0.00076782871314631	0.795277702668919	TTS (ENSMUST00000159628)	2104	ENSMUSG00000029406	Pitpnm2	protein_coding	phosphatidylinositol transfer protein, membrane-associated 2 [Source:MGI Symbol;Acc:MGI:1336192]
Htt_PeakRegion_29516_chr19_36932911_36933222	1.34464024967382	-1.13972495602594	11.308624586561	0.000771541542047134	0.795277702668919	intron (ENSMUST00000099494, intron 1 of 37)	6988	ENSMUSG00000040565	Btaf1	protein_coding	B-TFIID TATA-box binding protein associated factor 1 [Source:MGI Symbol;Acc:MGI:2147538]
Htt_PeakRegion_43054_chr5_121388407_121388586	-1.93608381910788	-2.21501308333017	11.3024735255516	0.000774101720060162	0.795277702668919	Intergenic	-2865	ENSMUSG00000042726	Trafd1	protein_coding	TRAF type zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1923551]
Htt_PeakRegion_38786_chr4_120507621_120507723	2.09844755258421	-2.28540241122157	11.2378985231225	0.000801502701100068	0.805527638577331	intron (ENSMUST00000144555, intron 1 of 6)	2267	ENSMUSG00000000085	Scmh1	protein_coding	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
Htt_PeakRegion_22914_chr16_66725499_66725583	2.3611459677109	-2.56293638675048	11.1458026543981	0.000842286704507517	0.815445446691662	intron (ENSMUST00000120898, intron 7 of 8)	35274	ENSMUSG00000092400	NA	NA	NA
Htt_PeakRegion_44595_chr6_8730164_8730211	-1.62795610199172	-1.90689078796784	11.1362223593657	0.000846647951400571	0.815445446691662	TTS (ENSMUST00000135113)	6909	ENSMUSG00000062995	Ica1	protein_coding	islet cell autoantigen 1 [Source:MGI Symbol;Acc:MGI:96391]
Htt_PeakRegion_03783_chr10_80131517_80131679	-1.66282967980682	-1.79997558405133	11.0423889571202	0.000890589427831089	0.840262037511409	TTS (ENSMUST00000003152)	3083	ENSMUSG00000035640	Cbarp	protein_coding	calcium channel, voltage-dependent, beta subunit associated regulatory protein [Source:MGI Symbol;Acc:MGI:1354170]
Htt_PeakRegion_27432_chr18_56303442_56303560	-0.94700036703852	1.18220313886143	10.9982855240855	0.000912032298080712	0.843283303451388	Intergenic	81667	ENSMUSG00000092866	Gm25476	miRNA	predicted gene, 25476 [Source:MGI Symbol;Acc:MGI:5455253]
Htt_PeakRegion_48434_chr7_47084514_47084724	-1.59696558573429	-1.78715154369374	10.8874282481239	0.00096826482769361	0.87492847539696	intron (ENSMUST00000153192, intron 5 of 6)	-1395	ENSMUSG00000098960	Mir7056	miRNA	microRNA 7056 [Source:MGI Symbol;Acc:MGI:5531078]
Htt_PeakRegion_46397_chr6_113729448_113729493	-2.11610647328784	-2.39787714047998	10.8573696158349	0.000984107648994007	0.87492847539696	TTS (ENSMUST00000138204)	5599	ENSMUSG00000030298	Sec13	protein_coding	SEC13 homolog, nuclear pore and COPII coat complex component [Source:MGI Symbol;Acc:MGI:99832]
Htt_PeakRegion_57916_chrX_126747007_126747104	1.99022657280089	-2.18106575140683	10.750321219438	0.00104268917706095	0.87787428927207	Intergenic	68812	ENSMUSG00000058670	4932411N23Rik	protein_coding	RIKEN cDNA 4932411N23 gene [Source:MGI Symbol;Acc:MGI:3045322]
Htt_PeakRegion_15221_chr12_110582952_110583075	-2.03183136142797	-2.18106575140683	10.732778206339	0.00105262048396014	0.87787428927207	TTS (ENSMUST00000084985)	-18438	ENSMUSG00000018707	Dync1h1	protein_coding	dynein cytoplasmic 1 heavy chain 1 [Source:MGI Symbol;Acc:MGI:103147]
Htt_PeakRegion_47261_chr7_16327071_16327220	-1.68620397356814	-2.02236800538778	10.6937227636465	0.00107507523647064	0.87787428927207	TTS (ENSMUST00000094815)	13629	ENSMUSG00000002083	Bbc3	protein_coding	BCL2 binding component 3 [Source:MGI Symbol;Acc:MGI:2181667]
Htt_PeakRegion_28984_chr19_6982021_6982116	-2.07553457074006	-2.35940299266535	10.6889150257068	0.00107787271347555	0.87787428927207	TTS (ENSMUST00000025914)	-1608	ENSMUSG00000056629	Fkbp2	protein_coding	FK506 binding protein 2 [Source:MGI Symbol;Acc:MGI:95542]
Htt_PeakRegion_57926_chrX_143482960_143483164	0.862435900540525	5.53421787747844	10.6598452099321	0.00109494512898018	0.87787428927207	Intergenic	-35529	ENSMUSG00000031284	Pak3	protein_coding	p21 (RAC1) activated kinase 3 [Source:MGI Symbol;Acc:MGI:1339656]
Htt_PeakRegion_13340_chr12_4299130_4299208	2.20933898652476	-2.34054396541403	10.6490503648585	0.00110135425964786	0.87787428927207	intron (ENSMUST00000085814, intron 10 of 22)	-48478	ENSMUSG00000088207	Gm23756	rRNA	predicted gene, 23756 [Source:MGI Symbol;Acc:MGI:5453533]
Htt_PeakRegion_38705_chr4_117150673_117150685	-2.15508791466453	-2.49880604933076	10.4299068692709	0.00123999650990929	0.957597855796942	Intergenic	1756	ENSMUSG00000070834	Gm13015	processed_pseudogene	predicted gene 13015 [Source:MGI Symbol;Acc:MGI:3651767]
Htt_PeakRegion_16545_chr13_74528859_74528926	-0.893664245878656	0.664132521795442	10.4257363880375	0.00124279966576143	0.957597855796942	Intergenic	-45950	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_19244_chr15_37968375_37968471	2.05475837636653	-2.30354975793183	10.3861730062633	0.00126971297495861	0.962296730251007	exon (ENSMUST00000110336, exon 59 of 59)	-7105	ENSMUSG00000022292	Rrm2b	protein_coding	ribonucleotide reductase M2 B (TP53 inducible) [Source:MGI Symbol;Acc:MGI:2155865]
Htt_PeakRegion_05856_chr11_3168807_3168894	-0.785226409918178	1.12229023744411	10.3313525827517	0.001307982973632	0.96282817490048	intron (ENSMUST00000156655, intron 1 of 3)	1853	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_50975_chr7_127987208_127987440	-1.4846578750087	-1.58496269308048	10.2760872776563	0.00134774586969298	0.96282817490048	Intergenic	-2443	ENSMUSG00000097751	NA	NA	NA
Htt_PeakRegion_39807_chr4_134129102_134129171	-1.93763507686078	-2.45758338660425	10.2517102572997	0.00136567173712831	0.96282817490048	promoter-TSS (ENSMUST00000030651)	-348	ENSMUSG00000028843	Sh3bgrl3	protein_coding	SH3 domain binding glutamic acid-rich protein-like 3 [Source:MGI Symbol;Acc:MGI:1920973]
Htt_PeakRegion_53875_chr9_21271030_21271170	-1.72117693587942	-2.03747489777799	10.2505730795003	0.00136651383937739	0.96282817490048	intron (ENSMUST00000065005, intron 6 of 9)	-3969	ENSMUSG00000102340	NA	NA	NA
Htt_PeakRegion_04048_chr10_80973533_80973558	-2.29857331613035	-2.72468745674709	10.2354440234446	0.00137776734793193	0.96282817490048	intron (ENSMUST00000126317, intron 2 of 4)	-18836	ENSMUSG00000083808	Gm3828	processed_pseudogene	predicted gene 3828 [Source:MGI Symbol;Acc:MGI:3782000]
Htt_PeakRegion_09059_chr11_77944318_77944323	-2.32595330224293	-2.74934951098136	10.1924336969711	0.00141027512336399	0.96282817490048	intron (ENSMUST00000155087, intron 1 of 15)	-6984	ENSMUSG00000000632	Sez6	protein_coding	seizure related gene 6 [Source:MGI Symbol;Acc:MGI:104745]
Htt_PeakRegion_00714_chr1_75190954_75191020	-2.01995888257406	-2.58496269308048	10.0654062079136	0.00151089130452739	0.96282817490048	promoter-TSS (ENSMUST00000189820)	-605	ENSMUSG00000033124	Atg9a	protein_coding	autophagy related 9A [Source:MGI Symbol;Acc:MGI:2138446]
Htt_PeakRegion_36941_chr3_96195767_96195782	-2.03201398055162	-2.39787714047998	10.0376996003292	0.0015337858958676	0.96282817490048	TTS (ENSMUST00000016087)	1811	ENSMUSG00000015943	Bola1	protein_coding	bolA-like 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1916418]
Htt_PeakRegion_06275_chr11_5494684_5494709	-2.12238525545226	-2.58496269308048	10.001362648424	0.0015643454701993	0.96282817490048	TTS (ENSMUST00000145746)	749	ENSMUSG00000085232	Gm11962	processed_pseudogene	predicted gene 11962 [Source:MGI Symbol;Acc:MGI:3652247]
Htt_PeakRegion_23707_chr17_8864897_8865105	-1.52341368775639	-1.77444049194419	9.97809248001771	0.0015842390304967	0.96282817490048	intron (ENSMUST00000115720, intron 1 of 21)	15016	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_10675_chr11_98017334_98017393	-1.86201335168937	-2.26748050322431	9.96949637644428	0.00159165244717673	0.96282817490048	intron (ENSMUST00000135462, intron 2 of 8)	1008	ENSMUSG00000020882	Cacnb1	protein_coding	calcium channel, voltage-dependent, beta 1 subunit [Source:MGI Symbol;Acc:MGI:102522]
Htt_PeakRegion_23791_chr17_8934179_8934329	-1.37118256806755	-1.41750594722892	9.96490566594736	0.00159562593323026	0.96282817490048	intron (ENSMUST00000149440, intron 3 of 19)	10111	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_16542_chr13_74528482_74528513	-0.941444420940538	0.0437211850699965	9.95980637005567	0.00160005140593232	0.96282817490048	Intergenic	-45555	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_12986_chr11_120383174_120383219	-2.03158314516226	-2.56293638675048	9.94222490858973	0.00161540520355602	0.96282817490048	intron (ENSMUST00000137041, intron 1 of 1)	306	ENSMUSG00000039703	Nploc4	protein_coding	NPL4 homolog, ubiquitin recognition factor [Source:MGI Symbol;Acc:MGI:2679787]
Htt_PeakRegion_24842_chr17_26731449_26731553	-1.82539144222061	-2.13159707514253	9.9176895543149	0.00163708162105036	0.96282817490048	intron (ENSMUST00000151681, intron 1 of 3)	-11483	ENSMUSG00000048249	Crebrf	protein_coding	CREB3 regulatory factor [Source:MGI Symbol;Acc:MGI:1924378]
Htt_PeakRegion_26036_chr17_56122329_56122966	-0.955676978806995	-0.271940151415009	9.86601900782088	0.00168370013108879	0.96282817490048	promoter-TSS (ENSMUST00000041357)	-702	ENSMUSG00000037095	Lrg1	protein_coding	leucine-rich alpha-2-glycoprotein 1 [Source:MGI Symbol;Acc:MGI:1924155]
Htt_PeakRegion_06233_chr11_5090158_5090339	1.56205390557075	-1.71251274280099	9.85694352554223	0.00169202607890605	0.96282817490048	TTS (ENSMUST00000063232)	-4213	ENSMUSG00000009079	Ewsr1	protein_coding	Ewing sarcoma breakpoint region 1 [Source:MGI Symbol;Acc:MGI:99960]
Htt_PeakRegion_16524_chr13_63253760_63253856	-1.81496509583473	-2.18106575140683	9.8430904913341	0.00170481551690774	0.96282817490048	intron (ENSMUST00000091560, intron 12 of 14)	-28334	ENSMUSG00000021458	Aopep	protein_coding	aminopeptidase O [Source:MGI Symbol;Acc:MGI:1919311]
Htt_PeakRegion_21390_chr16_4880002_4880406	-1.1318987837743	-0.963474316334209	9.84111817352294	0.00170664435429828	0.96282817490048	promoter-TSS (ENSMUST00000143873)	111	ENSMUSG00000039568	Ubald1	protein_coding	UBA-like domain containing 1 [Source:MGI Symbol;Acc:MGI:1916255]
Htt_PeakRegion_46433_chr6_113978201_113978375	-1.68070762353495	-1.94911902335714	9.81432044047749	0.00173169053214718	0.96282817490048	intron (ENSMUST00000154738, intron 2 of 3)	-26501	ENSMUSG00000087083	Gm15083	antisense	predicted gene 15083 [Source:MGI Symbol;Acc:MGI:3705191]
Htt_PeakRegion_20718_chr15_98980705_98981049	1.27049299034175	-1.26748050322431	9.79042326703636	0.00175433978757963	0.96282817490048	Intergenic	-5088	ENSMUSG00000097587	4930578M01Rik	processed_transcript	RIKEN cDNA 4930578M01 gene [Source:MGI Symbol;Acc:MGI:1923201]
Htt_PeakRegion_15643_chr13_9834374_9834428	-1.0481045252391	-0.89997137402805	9.74300622529793	0.00180017352397689	0.96282817490048	TTS (ENSMUST00000157984)	124	ENSMUSG00000088609	Gm24187	miRNA	predicted gene, 24187 [Source:MGI Symbol;Acc:MGI:5453964]
Htt_PeakRegion_15355_chr12_111575706_111575856	-1.71237988757076	-2.0527416544313	9.6441147292558	0.00189970707464519	0.96282817490048	intron (ENSMUST00000084953, intron 1 of 16)	1271	ENSMUSG00000007411	Mark3	protein_coding	MAP/microtubule affinity regulating kinase 3 [Source:MGI Symbol;Acc:MGI:1341865]
Htt_PeakRegion_23431_chr17_3080170_3080216	-1.10986459076038	-1.04508808188786	9.64005705321947	0.00190390821075381	0.96282817490048	intron (ENSMUST00000127960, intron 1 of 2)	3847	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_26169_chr17_65590115_65590140	-2.20194287578085	-2.72468745674709	9.63935010956532	0.00190464111131329	0.96282817490048	intron (ENSMUST00000024897, intron 4 of 5)	23427	ENSMUSG00000024091	Vapa	protein_coding	vesicle-associated membrane protein, associated protein A [Source:MGI Symbol;Acc:MGI:1353561]
Htt_PeakRegion_52252_chr8_75223174_75225118	-0.774007809982082	1.15588186070547	9.61660857807954	0.00192837085037339	0.96282817490048	TTS (ENSMUST00000139848)	9644	ENSMUSG00000034472	Rasd2	protein_coding	RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]
Htt_PeakRegion_22112_chr16_22265757_22265886	-1.71955185292711	-2.11547740977926	9.60355303964595	0.00194212889448509	0.96282817490048	promoter-TSS (ENSMUST00000160579)	7	ENSMUSG00000022858	Tra2b	protein_coding	transformer 2 beta [Source:MGI Symbol;Acc:MGI:106016]
Htt_PeakRegion_44661_chr6_29748266_29748317	-0.857637324489402	0.680381873440515	9.58720401092221	0.0019594980768754	0.96282817490048	intron (ENSMUST00000001812, intron 1 of 11)	-2469	ENSMUSG00000081564	Gm13717	processed_pseudogene	predicted gene 13717 [Source:MGI Symbol;Acc:MGI:3650430]
Htt_PeakRegion_52104_chr8_70697410_70697561	-1.51191264427571	-1.82597079258427	9.57746945396269	0.00196991477118455	0.96282817490048	promoter-TSS (ENSMUST00000095267)	-253	ENSMUSG00000071076	Jund	protein_coding	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]
Htt_PeakRegion_50044_chr7_110721714_110721752	2.353148073435	-2.70043991050042	9.54937251854567	0.00200029654233727	0.96282817490048	Intergenic	-46473	ENSMUSG00000005686	Ampd3	protein_coding	adenosine monophosphate deaminase 3 [Source:MGI Symbol;Acc:MGI:1096344]
