Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_27943_chr18_86412028_86412174	-5.65344223860392	-2.13159707514253	18.1041037329646	2.09191273859681e-05	0.0172698603246552	intron (ENSMUST00000058829, intron 4 of 10)	17149	ENSMUSG00000050321	Neto1	protein_coding	neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]
Htt_PeakRegion_49744_chr7_101190826_101190962	-5.65344223860392	-2.14789888747163	17.8991106876473	2.3297470878282e-05	0.0188958837925238	intron (ENSMUST00000142727, intron 4 of 4)	-35839	ENSMUSG00000083121	Gm6341	processed_pseudogene	predicted pseudogene 6341 [Source:MGI Symbol;Acc:MGI:3643600]
Htt_PeakRegion_14099_chr12_71048966_71049021	-5.83289001416474	-2.24977850149085	17.8484884698097	2.39254944187003e-05	0.0190706815943264	intron (ENSMUST00000135709, intron 1 of 9)	653	ENSMUSG00000048118	Arid4a	protein_coding	AT rich interactive domain 4A (RBP1-like) [Source:MGI Symbol;Acc:MGI:2444354]
Htt_PeakRegion_52318_chr8_83941800_83941849	-5.61470984411521	-2.13159707514253	17.8029810879526	2.45045704563467e-05	0.0192011999452096	exon (ENSMUST00000141158, exon 23 of 23)	4170	ENSMUSG00000013033	Adgrl1	protein_coding	adhesion G protein-coupled receptor L1 [Source:MGI Symbol;Acc:MGI:1929461]
Htt_PeakRegion_35488_chr3_55484698_55485080	2.78805436609867	-1.74934951098136	17.6893391366322	2.60129053973184e-05	0.0197201067991636	intron (ENSMUST00000070418, intron 4 of 13)	-12679	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_22989_chr16_81382545_81382721	-5.57490883605723	-2.11547740977926	17.6888268993212	2.60199112013363e-05	0.0197201067991636	intron (ENSMUST00000067602, intron 1 of 17)	-120618	ENSMUSG00000084671	Gm26023	misc_RNA	predicted gene, 26023 [Source:MGI Symbol;Acc:MGI:5455800]
Htt_PeakRegion_37089_chr3_103927919_103928016	-5.76376565350992	-2.23229107476201	17.5995853452026	2.72698550296423e-05	0.0201511777001927	intron (ENSMUST00000185731, intron 1 of 6)	13391	ENSMUSG00000044098	Rsbn1	protein_coding	rosbin, round spermatid basic protein 1 [Source:MGI Symbol;Acc:MGI:2444993]
Htt_PeakRegion_16646_chr13_93147301_93147398	-5.53397857200235	-2.09953586591024	17.556391832449	2.78963330408666e-05	0.0201511777001927	TTS (ENSMUST00000048702)	-2626	ENSMUSG00000047419	Cmya5	protein_coding	cardiomyopathy associated 5 [Source:MGI Symbol;Acc:MGI:1923719]
Htt_PeakRegion_46538_chr6_118880719_118880892	-5.53397857200235	-2.09953586591024	17.5563918324489	2.78963330408672e-05	0.0201511777001927	intron (ENSMUST00000190285, intron 3 of 47)	45906	ENSMUSG00000089115	Gm25905	snRNA	predicted gene, 25905 [Source:MGI Symbol;Acc:MGI:5455682]
Htt_PeakRegion_20437_chr15_90976898_90977097	-5.26052755022322	-1.89308498844281	17.459613999834	2.93530134337816e-05	0.0208772179085717	intron (ENSMUST00000100304, intron 11 of 36)	72950	ENSMUSG00000022629	Kif21a	protein_coding	kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188]
Htt_PeakRegion_01602_chr1_133654545_133654665	-5.57490883605723	-2.14789888747163	17.3011223002881	3.19055882704155e-05	0.0223488977474179	TTS (ENSMUST00000192775)	6280	ENSMUSG00000102049	NA	NA	NA
Htt_PeakRegion_38669_chr4_116899122_116899178	-5.65344223860392	-2.19793956997123	17.2598673064351	3.26058609468151e-05	0.0224985307079434	intron (ENSMUST00000044823, intron 1 of 13)	-5487	ENSMUSG00000088845	Gm26355	snRNA	predicted gene, 26355 [Source:MGI Symbol;Acc:MGI:5456132]
Htt_PeakRegion_26514_chr17_80029706_80029823	-5.49185309632967	-2.09953586591024	17.2281501590797	3.3154722451504e-05	0.0225408231419924	TTS (ENSMUST00000183516)	-3749	ENSMUSG00000088183	Gm22215	snRNA	predicted gene, 22215 [Source:MGI Symbol;Acc:MGI:5451992]
Htt_PeakRegion_11419_chr11_101580989_101581267	-3.62449086490779	-1.92082997892571	17.1336410934595	3.48458761851674e-05	0.0233472420567605	TTS (ENSMUST00000071537)	-1114	ENSMUSG00000034947	Tmem106a	protein_coding	transmembrane protein 106A [Source:MGI Symbol;Acc:MGI:1922056]
Htt_PeakRegion_45538_chr6_83954979_83955040	-5.57490883605723	-2.1643870102602	17.1032295052302	3.54082970177443e-05	0.0233851568489619	intron (ENSMUST00000113835, intron 11 of 25)	40620	ENSMUSG00000030016	Zfp638	protein_coding	zinc finger protein 638 [Source:MGI Symbol;Acc:MGI:1203484]
Htt_PeakRegion_16756_chr13_95061120_95061271	-5.49185309632967	-2.11547740977926	17.0482090577581	3.6449115537196e-05	0.0235132887501548	intron (ENSMUST00000162292, intron 7 of 18)	-8178	ENSMUSG00000021684	Pde8b	protein_coding	phosphodiesterase 8B [Source:MGI Symbol;Acc:MGI:2443999]
Htt_PeakRegion_45929_chr6_97203221_97203353	-5.65344223860392	-2.21501308333017	17.0393519848633	3.66195148279541e-05	0.0235132887501548	intron (ENSMUST00000164744, intron 2 of 16)	2273	ENSMUSG00000030061	Uba3	protein_coding	ubiquitin-like modifier activating enzyme 3 [Source:MGI Symbol;Acc:MGI:1341217]
Htt_PeakRegion_43636_chr5_124406108_124406234	-5.53397857200235	-2.14789888747163	16.9937169527743	3.75102523700122e-05	0.0237552942098361	intron (ENSMUST00000168651, intron 6 of 31)	-18526	ENSMUSG00000103864	Gm37415	TEC	predicted gene, 37415 [Source:MGI Symbol;Acc:MGI:5610643]
Htt_PeakRegion_15393_chr12_111628529_111628661	-5.44846050081629	-2.09953586591024	16.8936157842485	3.95411381207267e-05	0.0247030588710718	intron (ENSMUST00000084953, intron 11 of 16)	43743	ENSMUSG00000001270	Ckb	protein_coding	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]
Htt_PeakRegion_18818_chr14_103178002_103178152	-5.61470984411521	-2.21501308333017	16.7632857348569	4.23519129408015e-05	0.0261062838288826	intron (ENSMUST00000159855, intron 52 of 84)	13538	ENSMUSG00000033004	Mycbp2	protein_coding	MYC binding protein 2, E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:2179432]
Htt_PeakRegion_30094_chr19_46894781_46894889	-5.61470984411521	-2.23229107476201	16.5452075223152	4.75117560340454e-05	0.0282213750828842	intron (ENSMUST00000174731, intron 4 of 8)	3834	ENSMUSG00000025041	Nt5c2	protein_coding	5'-nucleotidase, cytosolic II [Source:MGI Symbol;Acc:MGI:2178563]
Htt_PeakRegion_42346_chr5_90318917_90319118	-5.44846050081629	-2.13159707514253	16.5411100135572	4.76145282703156e-05	0.0282213750828842	intron (ENSMUST00000168058, intron 1 of 26)	47167	ENSMUSG00000055204	Ankrd17	protein_coding	ankyrin repeat domain 17 [Source:MGI Symbol;Acc:MGI:1932101]
Htt_PeakRegion_23310_chr16_94455837_94455936	-5.44846050081629	-2.13159707514253	16.5411100135572	4.76145282703157e-05	0.0282213750828842	intron (ENSMUST00000141192, intron 3 of 6)	-1510	ENSMUSG00000040785	Ttc3	protein_coding	tetratricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1276539]
Htt_PeakRegion_56929_chr9_107779309_107779384	-5.57490883605723	-2.21501308333017	16.481986785156	4.91225620308301e-05	0.0287466476613583	intron (ENSMUST00000183152, intron 1 of 1)	954	ENSMUSG00000032582	Rbm6	protein_coding	RNA binding motif protein 6 [Source:MGI Symbol;Acc:MGI:1338037]
Htt_PeakRegion_37392_chr3_122253821_122253942	-5.69116190455308	-2.28540241122157	16.3879970971615	5.16194158588155e-05	0.0298302151821112	intron (ENSMUST00000178826, intron 2 of 7)	-1705	ENSMUSG00000028124	Gclm	protein_coding	glutamate-cysteine ligase, modifier subunit [Source:MGI Symbol;Acc:MGI:104995]
Htt_PeakRegion_20417_chr15_89495650_89495749	-5.65344223860392	-2.26748050322431	16.3626245776441	5.23150544465575e-05	0.0298589787915901	Intergenic	-3923	ENSMUSG00000022623	Shank3	protein_coding	SH3 and multiple ankyrin repeat domains 3 [Source:MGI Symbol;Acc:MGI:1930016]
Htt_PeakRegion_18831_chr14_103273274_103273485	-5.15650448567999	-1.93490516413744	16.2062681233957	5.6814889511687e-05	0.0318304428392473	intron (ENSMUST00000160758, intron 17 of 82)	73038	ENSMUSG00000033004	Mycbp2	protein_coding	MYC binding protein 2, E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:2179432]
Htt_PeakRegion_49450_chr7_97638985_97639088	-5.53397857200235	-2.21501308333017	16.195252451016	5.71462169465841e-05	0.0318304428392473	intron (ENSMUST00000156060, intron 3 of 14)	6075	ENSMUSG00000086433	Rsf1os1	antisense	remodeling and spacing factor 1, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1922698]
Htt_PeakRegion_51262_chr7_140815329_140815460	-5.76376565350992	-2.34054396541403	16.146551458052	5.86344802631962e-05	0.0322706030600931	intron (ENSMUST00000106052, intron 2 of 2)	6737	ENSMUSG00000060314	Zfp941	protein_coding	zinc finger protein 941 [Source:MGI Symbol;Acc:MGI:3039601]
Htt_PeakRegion_26609_chr17_84765602_84765704	-5.49185309632967	-2.19793956997123	16.102431016942	6.00163953811819e-05	0.032642564410205	TTS (ENSMUST00000161928)	11890	ENSMUSG00000024120	Lrpprc	protein_coding	leucine-rich PPR-motif containing [Source:MGI Symbol;Acc:MGI:1919666]
Htt_PeakRegion_52621_chr8_90975142_90975209	-5.44846050081629	-2.18106575140683	15.9901625024877	6.36823665591309e-05	0.0338402240045427	intron (ENSMUST00000109614, intron 5 of 39)	-66761	ENSMUSG00000074171	Gm6658	TEC	predicted gene 6658 [Source:MGI Symbol;Acc:MGI:3645470]
