Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_07926_chr11_69094065_69094902	-1.2445031229422	0.633460826053024	13.1652121447924	0.000285225195719676	0.66304354500063	promoter-TSS (ENSMUST00000101004)	-733	ENSMUSG00000020893	Per1	protein_coding	period circadian clock 1 [Source:MGI Symbol;Acc:MGI:1098283]
Htt_PeakRegion_06312_chr11_5967374_5968124	-1.60675589158341	-0.530514909058102	12.9816024811465	0.000314599604832874	0.66304354500063	TTS (ENSMUST00000002818)	8445	ENSMUSG00000002741	Ykt6	protein_coding	YKT6 v-SNARE homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1927550]
Htt_PeakRegion_23862_chr17_8985113_8987876	-1.132331685528	1.38135418066323	12.8890010061909	0.00033055299809871	0.66304354500063	exon (ENSMUST00000089085, exon 22 of 22)	-1838	ENSMUSG00000023873	1700010I14Rik	protein_coding	RIKEN cDNA 1700010I14 gene [Source:MGI Symbol;Acc:MGI:1914181]
Htt_PeakRegion_27430_chr18_55939502_55939527	-1.71078166236255	-0.493588340059745	12.8465363023354	0.000338139267528925	0.66304354500063	Intergenic	27434	ENSMUSG00000080671	Gm23335	miRNA	predicted gene, 23335 [Source:MGI Symbol;Acc:MGI:5453112]
Htt_PeakRegion_44013_chr5_137294149_137295017	-1.50216219566864	-0.294447550824577	12.841683025498	0.000339017405491283	0.66304354500063	promoter-TSS (ENSMUST00000052825)	-46	ENSMUSG00000051502	Ufsp1	protein_coding	UFM1-specific peptidase 1 [Source:MGI Symbol;Acc:MGI:1917490]
Htt_PeakRegion_35488_chr3_55484698_55485080	2.54527879924867	-1.74934951098136	12.8132562753025	0.000344207243624735	0.66304354500063	intron (ENSMUST00000070418, intron 4 of 13)	-12679	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_21246_chr15_103529816_103532475	-1.11830387672584	1.33518399923031	12.5404047672683	0.00039828516580091	0.71629016569878	intron (ENSMUST00000023133, intron 6 of 6)	6846	ENSMUSG00000022490	Ppp1r1a	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 1A [Source:MGI Symbol;Acc:MGI:1889595]
Htt_PeakRegion_49810_chr7_101491996_101492323	-2.55157633222661	-1.49880604933076	12.4969156777475	0.000407664234205846	0.71629016569878	intron (ENSMUST00000166652, intron 4 of 31)	16784	ENSMUSG00000065446	Mir139	miRNA	microRNA 139 [Source:MGI Symbol;Acc:MGI:2676824]
Htt_PeakRegion_25856_chr17_46681965_46682259	-2.30645668612492	-1.40765816127257	12.4486685811818	0.000418330437885121	0.71629016569878	TTS (ENSMUST00000002839)	975	ENSMUSG00000002768	Mea1	protein_coding	male enhanced antigen 1 [Source:MGI Symbol;Acc:MGI:96957]
Htt_PeakRegion_28666_chr19_5792578_5803980	-1.17324708980087	4.12632041072978	12.3750975828986	0.000435139780627315	0.717549632289433	promoter-TSS (ENSMUST00000173314)	717	ENSMUSG00000092267	NA	NA	NA
Htt_PeakRegion_03221_chr10_50897123_50897618	1.57919171286321	-0.859137656519474	12.2965959200142	0.000453828175731949	0.717549632289433	intron (ENSMUST00000020071, intron 1 of 10)	1720	ENSMUSG00000019913	Sim1	protein_coding	single-minded family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:98306]
Htt_PeakRegion_23816_chr17_8949804_8951041	-1.27815569285846	0.241292434320405	12.2486892591308	0.000465628884702537	0.717549632289433	intron (ENSMUST00000149440, intron 9 of 19)	4854	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_27050_chr18_34862137_34862642	-1.58002175945088	-0.562936386750479	11.9776459816074	0.000538474158971011	0.803038672367381	intron (ENSMUST00000165033, intron 2 of 2)	1183	ENSMUSG00000038418	Egr1	protein_coding	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]
Htt_PeakRegion_54221_chr9_37541581_37541819	-2.5224984137745	-1.60733050610893	11.8950039370472	0.000562897220922573	0.813228169389734	intron (ENSMUST00000002008, intron 4 of 6)	2445	ENSMUSG00000001943	Vsig2	protein_coding	V-set and immunoglobulin domain containing 2 [Source:MGI Symbol;Acc:MGI:1928009]
Htt_PeakRegion_38720_chr4_117836383_117836499	-2.17632277264046	-1.31270975721731	11.6894420239169	0.000628611651578873	0.880646826186148	intron (ENSMUST00000169885, intron 1 of 11)	1003	ENSMUSG00000028542	Slc6a9	protein_coding	solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:MGI Symbol;Acc:MGI:95760]
Htt_PeakRegion_38347_chr4_64497904_64497938	0.982978711841192	1.45741225864132	11.4014977004698	0.000733909598633821	0.997922783954123	Intergenic	53191	ENSMUSG00000077214	Gm23950	snoRNA	predicted gene, 23950 [Source:MGI Symbol;Acc:MGI:5453727]
Htt_PeakRegion_41916_chr5_36630463_36630759	-1.03638342279953	2.47415293198474	11.2254331736426	0.000806903924590394	1	intron (ENSMUST00000031091, intron 2 of 8)	-9356	ENSMUSG00000029190	D5Ertd579e	protein_coding	DNA segment, Chr 5, ERATO Doi 579, expressed [Source:MGI Symbol;Acc:MGI:1261849]
Htt_PeakRegion_00527_chr1_63462955_63463356	2.8205907492143	-2.0681716950009	11.0838787387859	0.000870882640099388	1	intron (ENSMUST00000182642, intron 2 of 23)	-7463	ENSMUSG00000025964	Adam23	protein_coding	a disintegrin and metallopeptidase domain 23 [Source:MGI Symbol;Acc:MGI:1345162]
Htt_PeakRegion_00221_chr1_38052592_38053013	1.79380839021965	-1.31270975721731	11.0738032049705	0.000875627410006576	1	TTS (ENSMUST00000027251)	1447	ENSMUSG00000026082	Rev1	protein_coding	REV1, DNA directed polymerase [Source:MGI Symbol;Acc:MGI:1929074]
Htt_PeakRegion_47664_chr7_27524767_27526495	-1.10683976296474	0.698731183319407	10.9597517224112	0.000931194154635865	1	intron (ENSMUST00000108353, intron 1 of 3)	-1428	ENSMUSG00000040424	Hipk4	protein_coding	homeodomain interacting protein kinase 4 [Source:MGI Symbol;Acc:MGI:2685008]
Htt_PeakRegion_16866_chr13_98792446_98792795	2.54527879924867	-1.96347431633421	10.8151002522799	0.00100683087997599	1	intron (ENSMUST00000179563, intron 3 of 14)	22828	ENSMUSG00000041685	Fcho2	protein_coding	FCH domain only 2 [Source:MGI Symbol;Acc:MGI:3505790]
Htt_PeakRegion_56133_chr9_72539710_72540167	2.27933621816289	-1.77444049194419	10.7498047015829	0.00104298022548097	1	intron (ENSMUST00000184851, intron 2 of 5)	7204	ENSMUSG00000037674	Rfx7	protein_coding	regulatory factor X, 7 [Source:MGI Symbol;Acc:MGI:2442675]
Htt_PeakRegion_02612_chr1_186760685_186760716	-4.08746284125034	-2.19793956997123	10.7183428851956	0.0010608642094748	1	Intergenic	11305	ENSMUSG00000097784	A430105J06Rik	lincRNA	RIKEN cDNA A430105J06 gene [Source:MGI Symbol;Acc:MGI:1924439]
Htt_PeakRegion_45864_chr6_91689432_91689868	1.54085921798114	-1.02236800538778	10.6091174790371	0.00112539493503711	1	intron (ENSMUST00000032185, intron 1 of 14)	5583	ENSMUSG00000030096	Slc6a6	protein_coding	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:MGI Symbol;Acc:MGI:98488]
Htt_PeakRegion_52252_chr8_75223174_75225118	-1.06315372879154	0.804180481903137	10.4462180177684	0.00122909441097993	1	TTS (ENSMUST00000139848)	9644	ENSMUSG00000034472	Rasd2	protein_coding	RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]
Htt_PeakRegion_52738_chr8_93971208_93971851	-1.32904750678753	-0.294447550824577	10.4023001773865	0.00125867183653045	1	TTS (ENSMUST00000053766)	2431	ENSMUSG00000031751	Amfr	protein_coding	autocrine motility factor receptor [Source:MGI Symbol;Acc:MGI:1345634]
Htt_PeakRegion_45184_chr6_49220046_49220196	2.76690287832031	-2.09953586591024	10.322496270402	0.00131427419168768	1	Intergenic	-5167	ENSMUSG00000029814	Igf2bp3	protein_coding	insulin-like growth factor 2 mRNA binding protein 3 [Source:MGI Symbol;Acc:MGI:1890359]
Htt_PeakRegion_28636_chr19_5701138_5701456	-2.01184161264452	-1.39787714047998	10.1433829293871	0.00144829751550242	1	intron (ENSMUST00000004156, intron 11 of 11)	-3070	ENSMUSG00000024936	Kcnk7	protein_coding	potassium channel, subfamily K, member 7 [Source:MGI Symbol;Acc:MGI:1341841]
Htt_PeakRegion_29405_chr19_27940672_27940816	3.44183755862256	-2.37851181561305	10.0835613355527	0.00149607730533247	1	intron (ENSMUST00000173161, intron 1 of 9)	-39849	ENSMUSG00000040929	Rfx3	protein_coding	regulatory factor X, 3 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106582]
Htt_PeakRegion_18238_chr14_64591931_64595219	-0.974132741007371	1.68038187344052	9.99552775077658	0.0015693098045028	1	exon (ENSMUST00000180610, exon 4 of 4)	2390	ENSMUSG00000092972	Mir3078	miRNA	microRNA 3078 [Source:MGI Symbol;Acc:MGI:4834251]
Htt_PeakRegion_24887_chr17_26972453_26972937	-1.61565929794407	-0.949119023357138	9.98005337659538	0.00158255282698898	1	promoter-TSS (ENSMUST00000120016)	-472	ENSMUSG00000079605	Zbtb9	protein_coding	zinc finger and BTB domain containing 9 [Source:MGI Symbol;Acc:MGI:1918022]
Htt_PeakRegion_44158_chr5_140620126_140620749	-1.61565929794407	-0.985278686652557	9.82676400117514	0.00172001431880347	1	TTS (ENSMUST00000042661)	13097	ENSMUSG00000029570	Lfng	protein_coding	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1095413]
Htt_PeakRegion_44418_chr5_148750119_148750204	-2.47460205327865	-1.67659316854605	9.65923858370811	0.00188413112236898	1	Intergenic	3278	ENSMUSG00000084513	n-R5s179	rRNA	nuclear encoded rRNA 5S 179 [Source:MGI Symbol;Acc:MGI:4422044]
Htt_PeakRegion_13930_chr12_69324710_69324934	3.51096191927738	-2.49880604933076	9.56186048152711	0.00198673484177319	1	intron (ENSMUST00000021368, intron 20 of 32)	22421	ENSMUSG00000020978	Klhdc2	protein_coding	kelch domain containing 2 [Source:MGI Symbol;Acc:MGI:1916804]
Htt_PeakRegion_05108_chr10_127094910_127096546	-1.04583918856223	0.587426348313315	9.52951650477319	0.0020220533616151	1	exon (ENSMUST00000080975, exon 14 of 14)	16821	ENSMUSG00000025422	Agap2	protein_coding	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:3580016]
Htt_PeakRegion_39825_chr4_134483839_134483958	-1.92416858704035	-1.30354975793183	9.47402416953669	0.00208413903847298	1	Intergenic	-9323	ENSMUSG00000083001	Gm13250	processed_pseudogene	predicted gene 13250 [Source:MGI Symbol;Acc:MGI:3650425]
Htt_PeakRegion_52762_chr8_94179107_94179603	-1.38046583288662	-0.590522218422379	9.46440102093855	0.00209510063549162	1	intron (ENSMUST00000034215, intron 1 of 2)	266	ENSMUSG00000031765	Mt1	protein_coding	metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]
Htt_PeakRegion_05596_chr11_3102771_3102808	1.13380430366962	-0.258602351877856	9.44501815761339	0.00211735720547312	1	Intergenic	-23114	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_23931_chr17_10224923_10225122	2.96025382120724	-2.24977850149085	9.40445433933786	0.00216471421737973	1	intron (ENSMUST00000097414, intron 4 of 7)	94338	ENSMUSG00000062078	Qk	protein_coding	quaking [Source:MGI Symbol;Acc:MGI:97837]
Htt_PeakRegion_17985_chr14_55105678_55107218	-1.03567730431763	0.577544836799351	9.39665677898605	0.00217394001223647	1	promoter-TSS (ENSMUST00000127870)	60	ENSMUSG00000040701	Ap1g2	protein_coding	adaptor protein complex AP-1, gamma 2 subunit [Source:MGI Symbol;Acc:MGI:1328307]
Htt_PeakRegion_10800_chr11_98355445_98358250	-0.954318882571503	1.35989575272706	9.31412367823736	0.00227407007332835	1	exon (ENSMUST00000078694, exon 6 of 7)	1435	ENSMUSG00000085944	1700003D09Rik	processed_transcript	RIKEN cDNA 1700003D09 gene [Source:MGI Symbol;Acc:MGI:1916588]
Htt_PeakRegion_10792_chr11_98351929_98352319	-1.6977304308831	-1.13972495602594	9.27500262059852	0.00232315427814193	1	intron (ENSMUST00000141929, intron 2 of 2)	635	ENSMUSG00000061718	Ppp1r1b	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]
Htt_PeakRegion_11565_chr11_102304104_102304457	-1.6354619827288	-1.0681716950009	9.14160735057571	0.00249875197115845	1	TTS (ENSMUST00000174302)	5159	ENSMUSG00000020923	Ubtf	protein_coding	upstream binding transcription factor, RNA polymerase I [Source:MGI Symbol;Acc:MGI:98512]
Htt_PeakRegion_16552_chr13_74530042_74530110	-0.93468283072896	1.44387843480583	9.12264347189986	0.00252478667047382	1	Intergenic	-47133	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_57927_chrX_144797346_144797383	-5.30985526258678	-2.54124131565116	9.10824290209422	0.00254474038182077	1	intron (ENSMUST00000112843, intron 2 of 6)	-22822	ENSMUSG00000089282	Gm26024	misc_RNA	predicted gene, 26024 [Source:MGI Symbol;Acc:MGI:5455801]
Htt_PeakRegion_29531_chr19_36961087_36961271	1.99460674122978	-1.70043991050042	9.06110550622039	0.0026111814406584	1	intron (ENSMUST00000099494, intron 6 of 37)	35100	ENSMUSG00000040565	Btaf1	protein_coding	B-TFIID TATA-box binding protein associated factor 1 [Source:MGI Symbol;Acc:MGI:2147538]
Htt_PeakRegion_26415_chr17_78698342_78698782	-1.57840478469899	-1.02990167807318	9.03000443303808	0.002655980692755	1	intron (ENSMUST00000145910, intron 2 of 17)	-9745	ENSMUSG00000024077	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
Htt_PeakRegion_03832_chr10_80248515_80249509	-1.19864381856384	-0.189477991223036	9.02570343326926	0.00266223714912776	1	promoter-TSS (ENSMUST00000020361)	-109	ENSMUSG00000020153	Ndufs7	protein_coding	NADH:ubiquinone oxidoreductase core subunit S7 [Source:MGI Symbol;Acc:MGI:1922656]
Htt_PeakRegion_56376_chr9_75808420_75808446	-5.30985526258678	-2.56293638675048	8.99801657794232	0.00270287164849126	1	intron (ENSMUST00000012281, intron 1 of 6)	-19589	ENSMUSG00000032179	Bmp5	protein_coding	bone morphogenetic protein 5 [Source:MGI Symbol;Acc:MGI:88181]
Htt_PeakRegion_36901_chr3_96044574_96044953	0.856052457288518	2.68384019321293	8.9844630130168	0.00272299250556546	1	TTS (ENSMUST00000131281)	12955	ENSMUSG00000015747	Vps45	protein_coding	vacuolar protein sorting 45 [Source:MGI Symbol;Acc:MGI:891965]
Htt_PeakRegion_35212_chr2_181916698_181916736	-3.81669278663694	-2.23229107476201	8.98399128240048	0.00272369554248635	1	Intergenic	19894	ENSMUSG00000083397	Gm5466	processed_pseudogene	predicted gene 5466 [Source:MGI Symbol;Acc:MGI:3647828]
Htt_PeakRegion_23835_chr17_8962763_8964368	-0.99299903978918	0.725824844201684	8.9723288310307	0.00274113523440419	1	intron (ENSMUST00000149440, intron 13 of 19)	17997	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_18659_chr14_73383837_73384202	2.34438294571506	-2.03747489777799	8.92476128761028	0.00281344883380649	1	intron (ENSMUST00000022704, intron 1 of 5)	1251	ENSMUSG00000022108	Itm2b	protein_coding	integral membrane protein 2B [Source:MGI Symbol;Acc:MGI:1309517]
Htt_PeakRegion_20543_chr15_96709804_96710072	-1.21386834902991	-0.241008291863118	8.90399159344372	0.00284562832234672	1	Intergenic	9765	ENSMUSG00000102385	Gm38144	TEC	predicted gene, 38144 [Source:MGI Symbol;Acc:MGI:5611372]
Htt_PeakRegion_01091_chr1_87472851_87473193	-1.82458705176994	-1.37851181561305	8.89133264448119	0.00286542453332118	1	intron (ENSMUST00000191095, intron 1 of 2)	483	ENSMUSG00000026258	Snorc	protein_coding	secondary ossification center associated regulator of chondrocyte maturation [Source:MGI Symbol;Acc:MGI:1920484]
Htt_PeakRegion_35684_chr3_66975819_66976503	1.32627138479361	-0.879410051545734	8.82112317021794	0.00297778619479661	1	intron (ENSMUST00000195261, intron 2 of 4)	2286	ENSMUSG00000027833	Shox2	protein_coding	short stature homeobox 2 [Source:MGI Symbol;Acc:MGI:1201673]
Htt_PeakRegion_10156_chr11_94043280_94043681	2.2040916045935	-1.89308498844281	8.81030979013632	0.00299548519611733	1	promoter-TSS (ENSMUST00000024979)	-89	ENSMUSG00000020859	Spag9	protein_coding	sperm associated antigen 9 [Source:MGI Symbol;Acc:MGI:1918084]
Htt_PeakRegion_31174_chr2_30094538_30095270	-1.44396218481809	-0.825970792584273	8.77142667608904	0.0030600156743048	1	Intergenic	-1256	ENSMUSG00000015335	Zdhhc12	protein_coding	zinc finger, DHHC domain containing 12 [Source:MGI Symbol;Acc:MGI:1913470]
Htt_PeakRegion_23633_chr17_8803433_8805352	-0.958814897186556	0.924050954407378	8.73658479297802	0.00311903859427668	1	intron (ENSMUST00000141877, intron 1 of 1)	2614	ENSMUSG00000023868	Pde10a	protein_coding	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]
Htt_PeakRegion_34326_chr2_156174252_156175309	1.14570585498384	-0.378511815613052	8.72949292888292	0.00313119335301271	1	TTS (ENSMUST00000109584)	-1820	ENSMUSG00000027620	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
Htt_PeakRegion_13392_chr12_4679284_4679817	1.83187724119167	-1.55204807060774	8.70686175944821	0.00317030377627935	1	intron (ENSMUST00000062580, intron 28 of 38)	10375	ENSMUSG00000091732	Gm17541	processed_pseudogene	predicted gene, 17541 [Source:MGI Symbol;Acc:MGI:4937175]
Htt_PeakRegion_12975_chr11_120344314_120345959	-0.966525295448913	0.864344708283113	8.69992888385909	0.00318238398892551	1	TTS (ENSMUST00000062147)	1682	ENSMUSG00000093264	Gm23419	miRNA	predicted gene, 23419 [Source:MGI Symbol;Acc:MGI:5453196]
Htt_PeakRegion_50913_chr7_127852057_127852357	-1.72056398722672	-1.25860235187786	8.69626997466911	0.00318877831449305	1	Intergenic	3816	ENSMUSG00000030805	Stx4a	protein_coding	syntaxin 4A (placental) [Source:MGI Symbol;Acc:MGI:893577]
Htt_PeakRegion_08990_chr11_77715014_77715299	2.34852230489908	-2.02236800538778	8.56896882974808	0.00341957419240303	1	intron (ENSMUST00000181023, intron 3 of 3)	6677	ENSMUSG00000000724	Cryba1	protein_coding	crystallin, beta A1 [Source:MGI Symbol;Acc:MGI:88518]
Htt_PeakRegion_25463_chr17_35160516_35160824	-1.960350923347	-1.51986766485859	8.56859933791487	0.00342026822596462	1	intron (ENSMUST00000174805, intron 7 of 28)	2026	ENSMUSG00000064853	Gm23442	snoRNA	predicted gene, 23442 [Source:MGI Symbol;Acc:MGI:5453219]
Htt_PeakRegion_15418_chr12_111669032_111669527	-1.41226041460827	-0.845779273664454	8.54290545116425	0.00346888313589933	1	TTS (ENSMUST00000001304)	3058	ENSMUSG00000001270	Ckb	protein_coding	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]
Htt_PeakRegion_36100_chr3_88579139_88579385	-2.13848195379143	-1.66481600076969	8.50123775361481	0.00354922011260427	1	promoter-TSS (ENSMUST00000035785)	-346	ENSMUSG00000041355	Ssr2	protein_coding	signal sequence receptor, beta [Source:MGI Symbol;Acc:MGI:1913506]
Htt_PeakRegion_05506_chr10_128458473_128458653	-3.0198995574377	-2.13159707514253	8.42288918246423	0.0037054403793477	1	promoter-TSS (ENSMUST00000026433)	-117	ENSMUSG00000098957	Mir8105	miRNA	microRNA 8105 [Source:MGI Symbol;Acc:MGI:5530728]
Htt_PeakRegion_42202_chr5_88991655_88991965	2.04518877376625	-1.77444049194419	8.40414257592417	0.00374384528332767	1	intron (ENSMUST00000156238, intron 3 of 24)	-36156	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]
Htt_PeakRegion_46051_chr6_99022184_99022334	2.47804729680464	-2.09953586591024	8.39557270215108	0.00376153640758908	1	intron (ENSMUST00000177307, intron 2 of 15)	5732	ENSMUSG00000030067	Foxp1	protein_coding	forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]
Htt_PeakRegion_48549_chr7_59274326_59275181	1.65414606586716	-1.40765816127257	8.36181336330925	0.0038320584216712	1	intron (ENSMUST00000107537, intron 5 of 12)	43703	ENSMUSG00000100826	Snhg14	processed_transcript	small nucleolar RNA host gene 14 [Source:MGI Symbol;Acc:MGI:1289201]
Htt_PeakRegion_36342_chr3_89001203_89001620	2.29483443400509	-1.99262066199372	8.34198176308023	0.00387411154323423	1	intron (ENSMUST00000186583, intron 3 of 27)	-30683	ENSMUSG00000095712	Gm26465	snRNA	predicted gene, 26465 [Source:MGI Symbol;Acc:MGI:5456242]
Htt_PeakRegion_38786_chr4_120507621_120507723	3.36923380966572	-2.56293638675048	8.335348879378	0.00388828117103509	1	intron (ENSMUST00000144555, intron 1 of 6)	2267	ENSMUSG00000000085	Scmh1	protein_coding	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
Htt_PeakRegion_33784_chr2_130631094_130633535	-0.897114673119641	1.33957576834747	8.26232019220365	0.00404782096116921	1	TTS (ENSMUST00000045761)	-2277	ENSMUSG00000027300	Ubox5	protein_coding	U box domain containing 5 [Source:MGI Symbol;Acc:MGI:2154658]
