Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_06133_chr11_77973199_77982734	-0.503600996580761	3.39841098833211	20.3849265706499	5.8619053561517e-05	0.00916292753834374	TTS (ENSMUST00000155087)	-4787	ENSMUSG00000037791	Phf12	protein_coding	PHD finger protein 12 [Source:MGI Symbol;Acc:MGI:1924057]
Htt_PeakRegion_08697_chr17_26504791_26509071	-0.692085007023783	2.28622384084636	20.3829312103763	5.86589180158871e-05	0.00916292753834374	exon (ENSMUST00000146077, exon 2 of 2)	792	ENSMUSG00000024190	Dusp1	protein_coding	dual specificity phosphatase 1 [Source:MGI Symbol;Acc:MGI:105120]
Htt_PeakRegion_06348_chr11_98796798_98819582	-0.372100765405977	4.71057667732636	20.0399830573788	6.59546058372958e-05	0.0101279445573881	TTS (ENSMUST00000037915)	-1618	ENSMUSG00000078676	Casc3	protein_coding	cancer susceptibility candidate 3 [Source:MGI Symbol;Acc:MGI:2179723]
Htt_PeakRegion_08179_chr15_102486188_102505158	-0.372850356279541	4.57793210629431	19.8398425688453	7.06496979186124e-05	0.0106681043857105	intron (ENSMUST00000108838, intron 13 of 13)	-8049	ENSMUSG00000071586	Gm10337	protein_coding	predicted gene 10337 [Source:MGI Symbol;Acc:MGI:3704459]
Htt_PeakRegion_06049_chr11_70009584_70016692	-0.539953510603944	2.96552759038354	19.5135750603462	7.90756702263036e-05	0.0117446815123002	promoter-TSS (ENSMUST00000146129)	-564	ENSMUSG00000018574	Acadvl	protein_coding	acyl-Coenzyme A dehydrogenase, very long chain [Source:MGI Symbol;Acc:MGI:895149]
Htt_PeakRegion_06347_chr11_98783029_98794949	-0.437152153982539	3.71210641455047	19.3796259491445	8.28364582369408e-05	0.0121048114778497	Intergenic	-6527	ENSMUSG00000052915	Msl1	protein_coding	male specific lethal 1 [Source:MGI Symbol;Acc:MGI:1921276]
Htt_PeakRegion_01251_chr2_158762021_158768260	-0.554781623691614	2.89400911195246	19.3187563987664	8.46074266175756e-05	0.0121673537326228	exon (ENSMUST00000045503, exon 11 of 11)	-2952	ENSMUSG00000027654	Fam83d	protein_coding	family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]
Htt_PeakRegion_08654_chr17_24713349_24720592	-0.562066404835651	2.95316155717943	19.2189105022249	8.7599504740247e-05	0.0124008048897912	intron (ENSMUST00000008626, intron 3 of 3)	1086	ENSMUSG00000008482	Rnf151	protein_coding	ring finger protein 151 [Source:MGI Symbol;Acc:MGI:1914754]
Htt_PeakRegion_02150_chr4_129109349_129116266	-0.521806410792303	3.01891087922889	19.1684242129276	8.91547660398993e-05	0.0124071842534109	intron (ENSMUST00000164649, intron 2 of 3)	5939	ENSMUSG00000028786	Tmem54	protein_coding	transmembrane protein 54 [Source:MGI Symbol;Acc:MGI:1913510]
Htt_PeakRegion_00640_chr2_26390068_26399440	-0.482351833174866	3.40068952795955	19.129191981113	9.0383461448689e-05	0.0124071842534109	TTS (ENSMUST00000114093)	3827	ENSMUSG00000026926	Pmpca	protein_coding	peptidase (mitochondrial processing) alpha [Source:MGI Symbol;Acc:MGI:1918568]
Htt_PeakRegion_02609_chr5_89077046_89080008	-1.04491495513055	1.25298054881055	18.9601049553019	9.58872753613946e-05	0.01292563480705	intron (ENSMUST00000156238, intron 6 of 24)	50435	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]
Htt_PeakRegion_04749_chr9_44302860_44319355	-0.404255416180228	4.2373425704431	18.9267671981425	9.70135945783005e-05	0.01292563480705	exon (ENSMUST00000065080, exon 14 of 14)	-5437	ENSMUSG00000032119	Hinfp	protein_coding	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]
Htt_PeakRegion_05156_chr9_112160095_112194973	-0.298220286191938	5.62546513732101	18.5106334485203	0.000112310216462446	0.0147468197268081	intron (ENSMUST00000164754, intron 6 of 18)	8192	ENSMUSG00000032503	Arpp21	protein_coding	cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]
Htt_PeakRegion_02841_chr5_124115129_124120894	-0.609327049120357	2.71149471429077	18.3791851109168	0.000117656006925774	0.015228048896393	TTS (ENSMUST00000086123)	1333	ENSMUSG00000029404	Arl6ip4	protein_coding	ADP-ribosylation factor-like 6 interacting protein 4 [Source:MGI Symbol;Acc:MGI:1929500]
Htt_PeakRegion_05677_chr10_127064148_127076124	-0.40635110379778	3.9879269753401	18.2928308981653	0.000121313678696711	0.0154803088590451	exon (ENSMUST00000060991, exon 1 of 6)	125	ENSMUSG00000006736	Tspan31	protein_coding	tetraspanin 31 [Source:MGI Symbol;Acc:MGI:1914375]
Htt_PeakRegion_09304_chr19_4734731_4743503	-0.477012393433926	3.33628319550511	18.1995503303624	0.000125400029353901	0.0157795036936992	exon (ENSMUST00000008991, exon 17 of 37)	-17426	ENSMUSG00000033760	Rbm4b	protein_coding	RNA binding motif protein 4B [Source:MGI Symbol;Acc:MGI:1913954]
Htt_PeakRegion_05100_chr9_107948180_107955731	-0.486069516651147	3.27550356543669	18.1322890835839	0.000128436623624858	0.015940216575907	intron (ENSMUST00000194538, intron 2 of 13)	968	ENSMUSG00000032586	Traip	protein_coding	TRAF-interacting protein [Source:MGI Symbol;Acc:MGI:1096377]
Htt_PeakRegion_09633_chrX_166387985_166392829	-0.634861334159915	2.35520405740234	17.950225547017	0.00013705234860781	0.0167796524106319	exon (ENSMUST00000049501, exon 23 of 23)	45565	ENSMUSG00000031342	Gpm6b	protein_coding	glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672]
Htt_PeakRegion_00459_chr1_178315315_178338067	-0.326899624132318	5.08297672664863	17.8597794488	0.000141557552286114	0.0171001523161626	exon (ENSMUST00000037748, exon 14 of 14)	-2520	ENSMUSG00000089788	NA	NA	NA
Htt_PeakRegion_04370_chr8_70777018_70781191	-0.61122578632338	2.47825260192318	17.7547145198253	0.000146988111743324	0.0173122402546745	exon (ENSMUST00000166004, exon 26 of 26)	2290	ENSMUSG00000100691	2010320M18Rik	lincRNA	RIKEN cDNA 2010320M18 gene [Source:MGI Symbol;Acc:MGI:1919343]
Htt_PeakRegion_07162_chr13_42713845_42725384	-0.448677435919098	3.58295717247146	17.7519311899481	0.000147134933731781	0.0173122402546745	intron (ENSMUST00000149235, intron 3 of 13)	10034	ENSMUSG00000054728	Phactr1	protein_coding	phosphatase and actin regulator 1 [Source:MGI Symbol;Acc:MGI:2659021]
Htt_PeakRegion_03540_chr7_4125616_4139691	-0.373270674831514	4.22967317531848	17.4173667279258	0.000165963777311513	0.0192771581281105	promoter-TSS (ENSMUST00000140637)	-376	ENSMUSG00000030428	Ttyh1	protein_coding	tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]
Htt_PeakRegion_01843_chr4_4132081_4138853	-0.542839408858675	2.94693856388926	17.3821315429685	0.000168090010167851	0.0192771581281105	intron (ENSMUST00000133567, intron 2 of 2)	-2854	ENSMUSG00000085996	A830012C17Rik	processed_transcript	RIKEN cDNA A830012C17 gene [Source:MGI Symbol;Acc:MGI:2441830]
Htt_PeakRegion_06628_chr11_119932898_119939469	-0.568580203762053	2.5647844264242	17.1588638154323	0.000182249710262226	0.0205170727287837	intron (ENSMUST00000129379, intron 2 of 2)	-2327	ENSMUSG00000086924	Gm11766	lincRNA	predicted gene 11766 [Source:MGI Symbol;Acc:MGI:3650673]
Htt_PeakRegion_04110_chr7_127565382_127573380	-0.444258020195868	3.54843643233672	17.1410759094051	0.000183430782674556	0.0205170727287837	intron (ENSMUST00000190938, intron 1 of 3)	3735	ENSMUSG00000101845	Gm28198	antisense	predicted gene 28198 [Source:MGI Symbol;Acc:MGI:5578904]
Htt_PeakRegion_03623_chr7_25238126_25243505	-0.502666840562939	2.95626301672047	16.92124518222	0.000198713540712195	0.0216959597339888	Intergenic	-2965	ENSMUSG00000057177	Gsk3a	protein_coding	glycogen synthase kinase 3 alpha [Source:MGI Symbol;Acc:MGI:2152453]
Htt_PeakRegion_03726_chr7_44892848_44901224	-0.45906647998114	3.34103672547575	16.9206059143576	0.000198759896017778	0.0216959597339888	promoter-TSS (ENSMUST00000169518)	-261	ENSMUSG00000011658	Fuz	protein_coding	fuzzy planar cell polarity protein [Source:MGI Symbol;Acc:MGI:1917550]
Htt_PeakRegion_03731_chr7_45013618_45019703	-0.594829056077699	2.38619762403954	16.8163776678615	0.000206472819437034	0.0221853621633122	promoter-TSS (ENSMUST00000085383)	-298	ENSMUSG00000038406	Scaf1	protein_coding	SR-related CTD-associated factor 1 [Source:MGI Symbol;Acc:MGI:2141980]
Htt_PeakRegion_01550_chr3_88361768_88365502	-0.661755095802282	2.07989935481455	16.7943787076459	0.000208140814997962	0.0221853621633122	promoter-TSS (ENSMUST00000123200)	-949	ENSMUSG00000041423	Paqr6	protein_coding	progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207]
Htt_PeakRegion_08824_chr17_37069781_37082201	-0.393645834979022	3.94745817312985	16.6541279928078	0.000219115299846343	0.0230835420535799	TTS (ENSMUST00000025338)	5547	ENSMUSG00000024462	Gabbr1	protein_coding	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:MGI Symbol;Acc:MGI:1860139]
Htt_PeakRegion_06333_chr11_98347155_98363983	-0.347349392534194	4.52460681629021	16.5983033752784	0.000223652231755969	0.0232906806863113	intron (ENSMUST00000152525, intron 2 of 3)	973	ENSMUSG00000061718	Ppp1r1b	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]
Htt_PeakRegion_08816_chr17_35911113_35928525	-0.334873112953559	4.61405521988216	16.4619931596613	0.000235152722634971	0.0242100416712823	intron (ENSMUST00000151664, intron 2 of 4)	1930	ENSMUSG00000084751	Mir1894	miRNA	microRNA 1894 [Source:MGI Symbol;Acc:MGI:3811423]
