Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_05638_chr11_3131362_3131369	-1.95584567039376	-0.407658161272568	19.9846683604845	7.80861716179731e-06	0.0328181981824592	TTS (ENSMUST00000066391)	2394	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_34326_chr2_156174252_156175309	2.38923802984679	0.09310921203216	19.5342454714705	9.88372174635398e-06	0.0358857118509184	TTS (ENSMUST00000109584)	-1820	ENSMUSG00000027620	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
Htt_PeakRegion_05856_chr11_3168807_3168894	-1.25906550363085	1.12229023744411	19.4946082417236	1.00909401497251e-05	0.0358857118509184	intron (ENSMUST00000156655, intron 1 of 3)	1853	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_42202_chr5_88991655_88991965	5.55458885167764	-1.44745916933054	18.8561058904368	1.40992413198326e-05	0.0465587161040844	intron (ENSMUST00000156238, intron 3 of 24)	-36156	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]
Htt_PeakRegion_35488_chr3_55484698_55485080	5.49185309632967	-1.29444755082458	18.5625455442333	1.64457166993127e-05	0.0506867952483949	intron (ENSMUST00000070418, intron 4 of 13)	-12679	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_22836_chr16_43507801_43508066	5.49185309632967	-1.54124131565116	17.9024945095275	2.32565832418465e-05	0.0671984437408628	promoter-TSS (ENSMUST00000114690)	-223	ENSMUSG00000022708	Zbtb20	protein_coding	zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]
Htt_PeakRegion_03221_chr10_50897123_50897618	2.44378643776046	-0.635786952158161	17.5768995085737	2.75976762929114e-05	0.0722861649183783	intron (ENSMUST00000020071, intron 1 of 10)	1720	ENSMUSG00000019913	Sim1	protein_coding	single-minded family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:98306]
Htt_PeakRegion_05857_chr11_3168926_3169004	-1.20712027758302	1.01105499614967	17.5395858252654	2.81445560020508e-05	0.0722861649183783	intron (ENSMUST00000156655, intron 1 of 3)	1739	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_05626_chr11_3128494_3128601	-1.2262158203257	0.847996714195628	17.1717801751598	3.41538931577762e-05	0.0831036123461659	promoter-TSS (ENSMUST00000152828)	-424	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_05751_chr11_3149847_3149879	-1.59623361305618	-0.46267226327705	16.8668538642501	4.01033442002018e-05	0.0901333696465502	exon (ENSMUST00000120853, exon 1 of 1)	1092	ENSMUSG00000081208	Gm11400	processed_pseudogene	predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645]
Htt_PeakRegion_05634_chr11_3130837_3131007	-1.16805857176948	1.26457473155025	16.8275609396903	4.09422414089584e-05	0.0901333696465502	TTS (ENSMUST00000066391)	1950	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_39531_chr4_129729700_129729986	5.35755200461808	-1.51986766485859	16.5551704468897	4.72636694167556e-05	0.0917976196026899	exon (ENSMUST00000139281, exon 2 of 2)	12453	ENSMUSG00000028790	Khdrbs1	protein_coding	KH domain containing, RNA binding, signal transduction associated 1 [Source:MGI Symbol;Acc:MGI:893579]
Htt_PeakRegion_05617_chr11_3127202_3127265	-1.30135008148653	0.346865804277942	16.5485440051986	4.74291091285817e-05	0.0917976196026899	intron (ENSMUST00000132408, intron 2 of 3)	1228	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_05756_chr11_3150950_3151023	-1.20949385494433	0.645334926341317	16.539529784126	4.76550987533161e-05	0.0917976196026899	promoter-TSS (ENSMUST00000120853)	-32	ENSMUSG00000081208	Gm11400	processed_pseudogene	predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645]
Htt_PeakRegion_29575_chr19_37176455_37176850	3.31431491077749	-0.977973886029324	16.3611407746928	5.23569693262454e-05	0.096820601956866	promoter-TSS (ENSMUST00000142973)	-590	ENSMUSG00000039652	Cpeb3	protein_coding	cytoplasmic polyadenylation element binding protein 3 [Source:MGI Symbol;Acc:MGI:2443075]
Htt_PeakRegion_27432_chr18_56303442_56303560	-1.11877322147207	1.18220313886143	16.0999745484668	6.00953408571162e-05	0.104328811289416	Intergenic	81667	ENSMUSG00000092866	Gm25476	miRNA	predicted gene, 25476 [Source:MGI Symbol;Acc:MGI:5455253]
Htt_PeakRegion_24131_chr17_13552487_13552565	-1.11876388042362	2.09743773325367	16.0738373020179	6.09304991199463e-05	0.104328811289416	intron (ENSMUST00000185626, intron 3 of 5)	16338	ENSMUSG00000038347	Tcte2	protein_coding	t-complex-associated testis expressed 2 [Source:MGI Symbol;Acc:MGI:98641]
Htt_PeakRegion_16545_chr13_74528859_74528926	-1.15568411067302	0.664132521795442	15.8711163744079	6.78172212499734e-05	0.111263153007435	Intergenic	-45950	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_00404_chr1_56974301_56974844	3.74024072619907	-0.624336931414622	15.8167534382009	6.97936760445504e-05	0.111263153007435	TTS (ENSMUST00000187927)	-2071	ENSMUSG00000038331	Satb2	protein_coding	special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336]
Htt_PeakRegion_23444_chr17_3084456_3084547	-1.25035250267733	0.250650489018639	15.729466924349	7.30890663926442e-05	0.112632687613278	promoter-TSS (ENSMUST00000127960)	-319	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_05670_chr11_3135774_3135779	-1.79102472111703	-1.04508808188786	15.5463059980298	8.05219678393837e-05	0.120084228876856	exon (ENSMUST00000066391, exon 25 of 32)	230	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_05620_chr11_3127941_3128069	-1.16547909641112	0.787132188501384	15.442054985497	8.50875684435965e-05	0.121323978157499	promoter-TSS (ENSMUST00000152828)	-967	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_01985_chr1_156038006_156038311	5.20945336562895	-1.39787714047998	15.3661347865784	8.85755647141631e-05	0.121323978157499	intron (ENSMUST00000128941, intron 1 of 2)	-1679	ENSMUSG00000026466	Tor1aip1	protein_coding	torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]
Htt_PeakRegion_13392_chr12_4679284_4679817	3.74024072619907	-0.949119023357138	15.2571399402055	9.38362191427431e-05	0.121323978157499	intron (ENSMUST00000062580, intron 28 of 38)	10375	ENSMUSG00000091732	Gm17541	processed_pseudogene	predicted gene, 17541 [Source:MGI Symbol;Acc:MGI:4937175]
Htt_PeakRegion_02351_chr1_178321214_178323122	1.51189903853143	1.18220313886143	15.2428746281843	9.45476174498583e-05	0.121323978157499	TTS (ENSMUST00000161769)	2003	ENSMUSG00000089788	NA	NA	NA
Htt_PeakRegion_31816_chr2_45056533_45056862	3.79795622405536	-1.28540241122157	15.1996012217768	9.67390004462349e-05	0.121323978157499	intron (ENSMUST00000177302, intron 1 of 8)	-33521	ENSMUSG00000092679	Mir5129	miRNA	microRNA 5129 [Source:MGI Symbol;Acc:MGI:4950454]
Htt_PeakRegion_23440_chr17_3081931_3082148	-1.10277859717744	1.49595730230309	15.1393486797998	9.98756153541666e-05	0.121323978157499	intron (ENSMUST00000184936, intron 1 of 4)	2000	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_05675_chr11_3136863_3136949	-1.16866508429079	0.614256615155872	15.0976902755523	0.000102103915843314	0.121323978157499	promoter-TSS (ENSMUST00000144447)	-899	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_08783_chr11_75763359_75763830	2.89616418901546	-0.839146181332006	15.0931888807383	0.000102347670354145	0.121323978157499	intron (ENSMUST00000134745, intron 4 of 4)	-2400	ENSMUSG00000097051	NA	NA	NA
Htt_PeakRegion_10054_chr11_87637117_87637497	5.12928301694496	-1.27641362799432	14.8468597506125	0.000116619521275974	0.133565846693781	intron (ENSMUST00000093956, intron 4 of 5)	20143	ENSMUSG00000070345	Hsf5	protein_coding	heat shock transcription factor family member 5 [Source:MGI Symbol;Acc:MGI:2685585]
Htt_PeakRegion_09247_chr11_78520788_78520967	-5.04439411935845	-1.90689078796784	14.8174379405297	0.000118452979914884	0.133565846693781	intron (ENSMUST00000133601, intron 9 of 10)	2547	ENSMUSG00000001100	Poldip2	protein_coding	polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]
Htt_PeakRegion_19308_chr15_39392053_39392516	5.04439411935845	-1.02236800538778	14.4832209216725	0.000141433804569683	0.15568157664431	intron (ENSMUST00000082054, intron 5 of 26)	-83707	ENSMUSG00000095297	Gm25381	miRNA	predicted gene, 25381 [Source:MGI Symbol;Acc:MGI:5455158]
Htt_PeakRegion_28576_chr19_5491775_5492628	2.17805288232571	0.225559508055809	14.3876887353551	0.000148792817012761	0.159973040077138	intron (ENSMUST00000116560, intron 1 of 5)	1717	ENSMUSG00000056201	Cfl1	protein_coding	cofilin 1, non-muscle [Source:MGI Symbol;Acc:MGI:101757]
Htt_PeakRegion_20756_chr15_99262381_99262799	3.6801197337615	-1.07594904559262	14.3184993694208	0.000154362274220159	0.160174734835349	TTS (ENSMUST00000187706)	-7576	ENSMUSG00000093139	Gm25999	snoRNA	predicted gene, 25999 [Source:MGI Symbol;Acc:MGI:5455776]
Htt_PeakRegion_05625_chr11_3128427_3128465	-1.25779775746765	0.160853818667994	14.2624914892747	0.000159024098056697	0.160174734835349	promoter-TSS (ENSMUST00000152828)	-526	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_22199_chr16_31141303_31141453	5.20945336562895	-1.87941005154573	14.2583499483125	0.0001593743981836	0.160174734835349	intron (ENSMUST00000058033, intron 5 of 22)	59860	ENSMUSG00000049076	Acap2	protein_coding	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:MGI Symbol;Acc:MGI:1925868]
Htt_PeakRegion_45220_chr6_51183631_51183815	5.20945336562895	-1.90689078796784	14.1839917761701	0.00016579768135584	0.16308494908004	Intergenic	86187	ENSMUSG00000065505	Mir148a	miRNA	microRNA 148a [Source:MGI Symbol;Acc:MGI:2676833]
Htt_PeakRegion_17294_chr14_21131000_21131402	5.04439411935845	-1.24977850149085	14.1117320363486	0.000172289461054286	0.165939876541681	intron (ENSMUST00000045376, intron 3 of 10)	78627	ENSMUSG00000039197	Adk	protein_coding	adenosine kinase [Source:MGI Symbol;Acc:MGI:87930]
Htt_PeakRegion_45216_chr6_51178898_51179532	2.04264433740849	-0.254183680610851	14.027390198168	0.000180191292566835	0.17000864585015	Intergenic	90695	ENSMUSG00000065505	Mir148a	miRNA	microRNA 148a [Source:MGI Symbol;Acc:MGI:2676833]
Htt_PeakRegion_06665_chr11_29724305_29724506	3.79795622405536	-1.76184045516456	13.9586509259164	0.000186900662502708	0.171038432177432	intron (ENSMUST00000060992, intron 1 of 6)	5843	ENSMUSG00000020458	Rtn4	protein_coding	reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835]
Htt_PeakRegion_50904_chr7_127815452_127815701	-2.67670506934873	-1.50929842314841	13.9326503050993	0.000189503587124672	0.171038432177432	intron (ENSMUST00000106267, intron 1 of 9)	-4653	ENSMUSG00000030806	Stx1b	protein_coding	syntaxin 1B [Source:MGI Symbol;Acc:MGI:1930705]
Htt_PeakRegion_16443_chr13_58126368_58126907	2.8073549220576	-0.845779273664454	13.8984289362015	0.000192985240481485	0.171038432177432	exon (ENSMUST00000007980, exon 1 of 1)	1918	ENSMUSG00000007836	Hnrnpa0	protein_coding	heterogeneous nuclear ribonucleoprotein A0 [Source:MGI Symbol;Acc:MGI:1924384]
Htt_PeakRegion_05644_chr11_3132007_3132138	-1.06543362710812	1.08441301306234	13.8151111597088	0.000201733796626477	0.171038432177432	exon (ENSMUST00000066391, exon 32 of 32)	3101	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_27966_chr18_86510820_86511127	5.04439411935845	-1.41750594722892	13.8122958906802	0.000202036285676993	0.171038432177432	Intergenic	116022	ENSMUSG00000050321	Neto1	protein_coding	neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]
Htt_PeakRegion_55171_chr9_56223666_56223710	-1.37258070003595	-0.635786952158161	13.7437537238367	0.000209543539474	0.171038432177432	promoter-TSS (ENSMUST00000102326)	83	ENSMUSG00000076281	Gm24270	miRNA	predicted gene, 24270 [Source:MGI Symbol;Acc:MGI:5454047]
Htt_PeakRegion_45217_chr6_51179705_51182299	1.28163964598919	1.70441780889603	13.7323011569468	0.00021082503904386	0.171038432177432	Intergenic	88908	ENSMUSG00000065505	Mir148a	miRNA	microRNA 148a [Source:MGI Symbol;Acc:MGI:2676833]
Htt_PeakRegion_13548_chr12_28626994_28627139	-3.36923380966572	-1.86586351970779	13.7318120588671	0.000210879942768134	0.171038432177432	Intergenic	-3777	ENSMUSG00000036655	Colec11	protein_coding	collectin sub-family member 11 [Source:MGI Symbol;Acc:MGI:1918943]
Htt_PeakRegion_23431_chr17_3080170_3080216	-1.58496250072116	-1.04508808188786	13.6580532040591	0.000219326847073424	0.174822404604336	intron (ENSMUST00000127960, intron 1 of 2)	3847	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_32309_chr2_74652663_74654010	1.82597060022495	0.417809056169575	13.6203170124181	0.0002237794212253	0.175348244451981	exon (ENSMUST00000001867, exon 3 of 3)	6082	ENSMUSG00000001815	Evx2	protein_coding	even-skipped homeobox 2 [Source:MGI Symbol;Acc:MGI:95462]
Htt_PeakRegion_50062_chr7_111069720_111071117	1.47551135830516	0.570089031880304	13.580824972382	0.00022853675598817	0.176091379434818	TTS (ENSMUST00000162415)	2732	ENSMUSG00000005610	Eif4g2	protein_coding	eukaryotic translation initiation factor 4, gamma 2 [Source:MGI Symbol;Acc:MGI:109207]
Htt_PeakRegion_05674_chr11_3136672_3136735	-1.17018063979523	0.290514949896579	13.5144099384798	0.000236768294918151	0.179443197415755	promoter-TSS (ENSMUST00000144447)	-697	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_04681_chr10_98999067_98999320	-2.79200695772417	-1.55204807060774	13.4075269095242	0.00025064763183443	0.18689823656996	intron (ENSMUST00000020107, intron 9 of 20)	84042	ENSMUSG00000019943	Atp2b1	protein_coding	ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]
Htt_PeakRegion_05014_chr10_122986805_122987291	3.06495544184077	-0.920829978925714	13.3291870298585	0.000261338768815068	0.189322211648385	Intergenic	-1325	ENSMUSG00000065406	Mirlet7i	miRNA	microRNA let7i [Source:MGI Symbol;Acc:MGI:2676802]
Htt_PeakRegion_23220_chr16_94312260_94312481	5.04439411935845	-1.67659316854605	13.3238138843535	0.000262088675250301	0.189322211648385	intron (ENSMUST00000163193, intron 1 of 10)	1192	ENSMUSG00000040820	Hlcs	protein_coding	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase) [Source:MGI Symbol;Acc:MGI:894646]
Htt_PeakRegion_05718_chr11_3143076_3143271	-1.02613855346236	1.57754483679935	13.2748302582181	0.000269025916105096	0.189611251171293	promoter-TSS (ENSMUST00000137633)	-796	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_47480_chr7_24988116_24989186	-1.4427099177634	0.09310921203216	13.2632586196928	0.000270691583078569	0.189611251171293	promoter-TSS (ENSMUST00000184595)	-984	ENSMUSG00000099258	Mir7047	miRNA	microRNA 7047 [Source:MGI Symbol;Acc:MGI:5530652]
Htt_PeakRegion_18938_chr14_122487679_122488940	2.02666795046208	0.209653117146448	13.220635283415	0.00027691713017716	0.189939981791086	Intergenic	-2276	ENSMUSG00000075465	Gm10837	lincRNA	predicted gene 10837 [Source:MGI Symbol;Acc:MGI:3642026]
Htt_PeakRegion_00211_chr1_38042291_38042451	5.04439411935845	-1.74934951098136	13.1751762597142	0.000283716020928167	0.189939981791086	promoter-TSS (ENSMUST00000193151)	-495	ENSMUSG00000026083	Eif5b	protein_coding	eukaryotic translation initiation factor 5B [Source:MGI Symbol;Acc:MGI:2441772]
Htt_PeakRegion_05624_chr11_3128339_3128408	-1.11856886571352	0.572578583906002	13.1565656853066	0.000286547754704101	0.189939981791086	promoter-TSS (ENSMUST00000152828)	-598	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_25441_chr17_35124896_35125179	-2.56293619439116	-1.23229107476201	13.1497307645856	0.000287594876281629	0.189939981791086	TTS (ENSMUST00000052167)	-1335	ENSMUSG00000043311	D17H6S53E	protein_coding	DNA segment, Chr 17, human D6S53E [Source:MGI Symbol;Acc:MGI:90673]
Htt_PeakRegion_29604_chr19_37300728_37300889	4.95419631038687	-1.37851181561305	13.1072890756717	0.000294183924600978	0.191555169270814	intron (ENSMUST00000154339, intron 2 of 14)	-5013	ENSMUSG00000080885	Rpl10-ps6	processed_pseudogene	ribosomal protein L10, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3782343]
Htt_PeakRegion_30270_chr19_60924727_60924742	-1.58496250072116	-1.19793956997123	12.9946732783762	0.00031241481121969	0.196671468550761	intron (ENSMUST00000003313, intron 1 of 15)	34986	ENSMUSG00000003228	Grk5	protein_coding	G protein-coupled receptor kinase 5 [Source:MGI Symbol;Acc:MGI:109161]
Htt_PeakRegion_48549_chr7_59274326_59275181	3.48308288670195	-0.493588340059745	12.98995654589	0.000313202763339909	0.196671468550761	intron (ENSMUST00000107537, intron 5 of 12)	43703	ENSMUSG00000100826	Snhg14	processed_transcript	small nucleolar RNA host gene 14 [Source:MGI Symbol;Acc:MGI:1289201]
Htt_PeakRegion_30425_chr2_6797913_6798563	4.85798099512757	-0.89997137402805	12.9804101271017	0.000314803674433958	0.196671468550761	intron (ENSMUST00000183209, intron 2 of 13)	73734	ENSMUSG00000002107	Celf2	protein_coding	CUGBP, Elav-like family member 2 [Source:MGI Symbol;Acc:MGI:1338822]
Htt_PeakRegion_48994_chr7_73551303_73552214	1.84535218529939	0.0365256836657908	12.9136947321785	0.000326224415564369	0.201089079412751	intron (ENSMUST00000184855, intron 2 of 3)	4161	ENSMUSG00000101970	1810026B05Rik	processed_transcript	RIKEN cDNA 1810026B05 gene [Source:MGI Symbol;Acc:MGI:1916420]
Htt_PeakRegion_35482_chr3_55470573_55470960	3.55179563678596	-1.13972495602594	12.8192191173038	0.000343115918429803	0.204517510137396	exon (ENSMUST00000167204, exon 7 of 7)	1443	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_23084_chr16_91013907_91014283	2.56420394055436	-1.09953586591024	12.7930112450479	0.00034795608208756	0.204517510137396	TTS (ENSMUST00000023698)	374	ENSMUSG00000087354	4930404I05Rik	processed_transcript	RIKEN cDNA 4930404I05 gene [Source:MGI Symbol;Acc:MGI:1914644]
Htt_PeakRegion_12662_chr11_117147409_117147444	-4.92283213947754	-2.49880604933076	12.7772616298709	0.000350897842264545	0.204517510137396	intron (ENSMUST00000127090, intron 8 of 11)	-7642	ENSMUSG00000020823	Sec14l1	protein_coding	SEC14-like lipid binding 1 [Source:MGI Symbol;Acc:MGI:1921386]
Htt_PeakRegion_12899_chr11_120008672_120009179	-2.15412314531942	-0.584962693080479	12.7722895622417	0.000351831739233978	0.204517510137396	exon (ENSMUST00000142959, exon 3 of 3)	3482	ENSMUSG00000025375	Aatk	protein_coding	apoptosis-associated tyrosine kinase [Source:MGI Symbol;Acc:MGI:1197518]
Htt_PeakRegion_07356_chr11_55472936_55472963	-1.11262885511091	0.054447591663053	12.7612967853275	0.000353905405701621	0.204517510137396	intron (ENSMUST00000151790, intron 1 of 2)	3232	ENSMUSG00000018583	G3bp1	protein_coding	GTPase activating protein (SH3 domain) binding protein 1 [Source:MGI Symbol;Acc:MGI:1351465]
Htt_PeakRegion_18935_chr14_122486756_122486906	5.04439411935845	-1.97797388602932	12.6601388909148	0.000373575987025279	0.211458830062324	Intergenic	-3755	ENSMUSG00000075465	Gm10837	lincRNA	predicted gene 10837 [Source:MGI Symbol;Acc:MGI:3642026]
Htt_PeakRegion_50130_chr7_113337672_113337944	4.95419631038687	-1.64154622144685	12.6527022312864	0.000375064871300871	0.211458830062324	intron (ENSMUST00000119278, intron 2 of 8)	-6499	ENSMUSG00000038187	Btbd10	protein_coding	BTB (POZ) domain containing 10 [Source:MGI Symbol;Acc:MGI:1916065]
Htt_PeakRegion_14393_chr12_83543572_83543946	-2.13865353978603	-1.0604360462213	12.6022346916037	0.000385328299206383	0.212791143783416	Intergenic	23293	ENSMUSG00000021222	Dcaf4	protein_coding	DDB1 and CUL4 associated factor 4 [Source:MGI Symbol;Acc:MGI:1921078]
Htt_PeakRegion_04700_chr10_99009284_99009815	2.34852230489908	-0.761840455164558	12.5637864905926	0.000393337148845179	0.212791143783416	exon (ENSMUST00000020107, exon 13 of 21)	94398	ENSMUSG00000019943	Atp2b1	protein_coding	ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]
Htt_PeakRegion_29745_chr19_43608192_43609307	1.60557278039644	0.317481997496847	12.5447049163508	0.000397374024691568	0.212791143783416	TTS (ENSMUST00000172872)	1875	ENSMUSG00000092250	Gm20467	lincRNA	predicted gene 20467 [Source:MGI Symbol;Acc:MGI:5141932]
Htt_PeakRegion_07595_chr11_61970047_61970101	-4.92283213947754	-2.65313419572206	12.5209851688733	0.000402450470499305	0.212791143783416	intron (ENSMUST00000136971, intron 1 of 2)	4276	ENSMUSG00000083212	Gm12274	processed_pseudogene	predicted gene 12274 [Source:MGI Symbol;Acc:MGI:3651758]
Htt_PeakRegion_56659_chr9_105419345_105419497	3.6801197337615	-1.87941005154573	12.4628759481397	0.000415165109520585	0.212791143783416	TTS (ENSMUST00000176656)	-1166	ENSMUSG00000032570	Atp2c1	protein_coding	ATPase, Ca++-sequestering [Source:MGI Symbol;Acc:MGI:1889008]
