Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_39531_chr4_129729700_129729986	-5.74133856991249	-1.51986766485859	15.880381294846	6.74860388453165e-05	0.274586400024273	exon (ENSMUST00000139281, exon 2 of 2)	12453	ENSMUSG00000028790	Khdrbs1	protein_coding	KH domain containing, RNA binding, signal transduction associated 1 [Source:MGI Symbol;Acc:MGI:893579]
Htt_PeakRegion_05908_chr11_3180165_3180278	1.99349572580962	1.27531254325291	15.7770596299699	7.1273318775092e-05	0.274586400024273	intron (ENSMUST00000140846, intron 1 of 29)	-2729	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_04700_chr10_99009284_99009815	-3.04918440377909	-0.761840455164558	15.4040286789774	8.68169843241096e-05	0.277015147569474	exon (ENSMUST00000020107, exon 13 of 21)	94398	ENSMUSG00000019943	Atp2b1	protein_coding	ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]
Htt_PeakRegion_23939_chr17_10231508_10232232	-3.5715214453485	-0.50404269769691	15.2901748874266	9.22094052169991e-05	0.277015147569474	intron (ENSMUST00000097414, intron 4 of 7)	87491	ENSMUSG00000062078	Qk	protein_coding	quaking [Source:MGI Symbol;Acc:MGI:97837]
Htt_PeakRegion_05670_chr11_3135774_3135779	2.64927172436574	-1.04508808188786	14.8926528891513	0.000113822520692143	0.277015147569474	exon (ENSMUST00000066391, exon 25 of 32)	230	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_34328_chr2_156175986_156176737	-3.09267247563776	-0.258602351877856	14.8919730599857	0.000113863546198285	0.277015147569474	TTS (ENSMUST00000132929)	1021	ENSMUSG00000027620	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
Htt_PeakRegion_15164_chr12_109683853_109684269	-4.36226018892258	-1.30354975793183	14.842204196305	0.000116907724378663	0.277015147569474	promoter-TSS (ENSMUST00000122538)	-901	ENSMUSG00000084487	Gm23787	snoRNA	predicted gene, 23787 [Source:MGI Symbol;Acc:MGI:5453564]
Htt_PeakRegion_44579_chr6_7563370_7563554	-4.1370217262196	-1.66481600076969	14.7067725357877	0.000125612929041197	0.277015147569474	TTS (ENSMUST00000090679)	1094	ENSMUSG00000061762	Tac1	protein_coding	tachykinin 1 [Source:MGI Symbol;Acc:MGI:98474]
Htt_PeakRegion_17294_chr14_21131000_21131402	-5.47057879773933	-1.24977850149085	14.6237016923507	0.000131272486560077	0.277015147569474	intron (ENSMUST00000045376, intron 3 of 10)	78627	ENSMUSG00000039197	Adk	protein_coding	adenosine kinase [Source:MGI Symbol;Acc:MGI:87930]
Htt_PeakRegion_00404_chr1_56974301_56974844	-3.911215800503	-0.624336931414622	14.3908812080277	0.000148540776457885	0.277015147569474	TTS (ENSMUST00000187927)	-2071	ENSMUSG00000038331	Satb2	protein_coding	special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336]
Htt_PeakRegion_13523_chr12_25022268_25022684	-4.15504076435634	-1.11547740977926	14.3256848669017	0.000153774234115245	0.277015147569474	intron (ENSMUST00000066652, intron 22 of 31)	47544	ENSMUSG00000036333	Kidins220	protein_coding	kinase D-interacting substrate 220 [Source:MGI Symbol;Acc:MGI:1924730]
Htt_PeakRegion_14258_chr12_78847264_78847329	-6.15343687865374	-2.24977850149085	14.2186060285272	0.000162775786637675	0.277015147569474	intron (ENSMUST00000021536, intron 7 of 8)	14341	ENSMUSG00000021114	Atp6v1d	protein_coding	ATPase, H+ transporting, lysosomal V1 subunit D [Source:MGI Symbol;Acc:MGI:1921084]
Htt_PeakRegion_27966_chr18_86510820_86511127	-5.48859828380218	-1.41750594722892	14.2112930068691	0.000163409572464871	0.277015147569474	Intergenic	116022	ENSMUSG00000050321	Neto1	protein_coding	neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]
Htt_PeakRegion_10054_chr11_87637117_87637497	-5.37284004827945	-1.27641362799432	14.0471449550633	0.000178308370196804	0.277015147569474	intron (ENSMUST00000093956, intron 4 of 5)	20143	ENSMUSG00000070345	Hsf5	protein_coding	heat shock transcription factor family member 5 [Source:MGI Symbol;Acc:MGI:2685585]
Htt_PeakRegion_30425_chr2_6797913_6798563	-5.2860409752	-0.89997137402805	14.0304155596337	0.000179901637086589	0.277015147569474	intron (ENSMUST00000183209, intron 2 of 13)	73734	ENSMUSG00000002107	Celf2	protein_coding	CUGBP, Elav-like family member 2 [Source:MGI Symbol;Acc:MGI:1338822]
Htt_PeakRegion_31816_chr2_45056533_45056862	-4.11764584674672	-1.28540241122157	13.978527498635	0.000184935130488825	0.277015147569474	intron (ENSMUST00000177302, intron 1 of 8)	-33521	ENSMUSG00000092679	Mir5129	miRNA	microRNA 5129 [Source:MGI Symbol;Acc:MGI:4950454]
Htt_PeakRegion_50130_chr7_113337672_113337944	-5.576494962381	-1.64154622144685	13.8615488409208	0.000196809577443042	0.277015147569474	intron (ENSMUST00000119278, intron 2 of 8)	-6499	ENSMUSG00000038187	Btbd10	protein_coding	BTB (POZ) domain containing 10 [Source:MGI Symbol;Acc:MGI:1916065]
Htt_PeakRegion_12646_chr11_117126556_117127111	-2.53451152531087	-0.670692567106362	13.8593259910595	0.000197042503805963	0.277015147569474	intron (ENSMUST00000127090, intron 2 of 11)	-5656	ENSMUSG00000089343	Gm22667	misc_RNA	predicted gene, 22667 [Source:MGI Symbol;Acc:MGI:5452444]
Htt_PeakRegion_35511_chr3_55505163_55505291	-5.87155752249623	-1.93490516413744	13.8231524993302	0.000200872298298082	0.277015147569474	intron (ENSMUST00000070418, intron 10 of 13)	-33017	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_14158_chr12_73946079_73946243	-5.83040341216445	-1.90689078796784	13.731102661773	0.000210959601768274	0.277015147569474	exon (ENSMUST00000021530, exon 15 of 15)	3624	ENSMUSG00000087700	Gm15283	antisense	predicted gene 15283 [Source:MGI Symbol;Acc:MGI:3705161]
Htt_PeakRegion_05756_chr11_3150950_3151023	1.76685879710146	0.645334926341317	13.7211347238376	0.000212082124057439	0.277015147569474	promoter-TSS (ENSMUST00000120853)	-32	ENSMUSG00000081208	Gm11400	processed_pseudogene	predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645]
Htt_PeakRegion_56659_chr9_105419345_105419497	-4.51626692243871	-1.87941005154573	13.7177686139424	0.000212462550464441	0.277015147569474	TTS (ENSMUST00000176656)	-1166	ENSMUSG00000032570	Atp2c1	protein_coding	ATPase, Ca++-sequestering [Source:MGI Symbol;Acc:MGI:1889008]
Htt_PeakRegion_22038_chr16_20696978_20697644	-2.52021415965007	-0.519867664858593	13.5336304450917	0.000234355831857018	0.277015147569474	intron (ENSMUST00000128273, intron 1 of 4)	1136	ENSMUSG00000050821	Fam131a	protein_coding	family with sequence similarity 131, member A [Source:MGI Symbol;Acc:MGI:1925658]
Htt_PeakRegion_05755_chr11_3150837_3150924	1.73265216857153	0.614256615155872	13.5129394334491	0.00023695389280522	0.277015147569474	promoter-TSS (ENSMUST00000120853)	74	ENSMUSG00000081208	Gm11400	processed_pseudogene	predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645]
Htt_PeakRegion_22836_chr16_43507801_43508066	-5.35871476514114	-1.54124131565116	13.4706766922696	0.000242351153079682	0.277015147569474	promoter-TSS (ENSMUST00000114690)	-223	ENSMUSG00000022708	Zbtb20	protein_coding	zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]
Htt_PeakRegion_08783_chr11_75763359_75763830	-3.15455902194271	-0.839146181332006	13.4360287608046	0.000246868255739993	0.277015147569474	intron (ENSMUST00000134745, intron 4 of 4)	-2400	ENSMUSG00000097051	NA	NA	NA
Htt_PeakRegion_28576_chr19_5491775_5492628	-2.42942521491537	0.225559508055809	13.4325375070699	0.000247328095585348	0.277015147569474	intron (ENSMUST00000116560, intron 1 of 5)	1717	ENSMUSG00000056201	Cfl1	protein_coding	cofilin 1, non-muscle [Source:MGI Symbol;Acc:MGI:101757]
Htt_PeakRegion_57112_chr9_108298235_108298363	-5.68283256503466	-1.83914618133201	13.4215101933206	0.000248786201763134	0.277015147569474	TTS (ENSMUST00000162568)	1377	ENSMUSG00000032607	Amt	protein_coding	aminomethyltransferase [Source:MGI Symbol;Acc:MGI:3646700]
Htt_PeakRegion_36205_chr3_88712307_88712332	-6.53771503311324	-2.51986766485859	13.3827628643304	0.00025397868830387	0.277015147569474	exon (ENSMUST00000029696, exon 14 of 14)	-4518	ENSMUSG00000028057	Rit1	protein_coding	Ras-like without CAAX 1 [Source:MGI Symbol;Acc:MGI:108053]
Htt_PeakRegion_45838_chr6_90377669_90377870	-6.4965600990072	-2.34054396541403	13.3433169191156	0.000259377027000182	0.277015147569474	intron (ENSMUST00000113539, intron 4 of 5)	8152	ENSMUSG00000034430	Zxdc	protein_coding	ZXD family zinc finger C [Source:MGI Symbol;Acc:MGI:1933108]
Htt_PeakRegion_07089_chr11_52004817_52004996	-5.6299780696007	-1.78715154369374	13.3398749426645	0.000259853526674501	0.277015147569474	exon (ENSMUST00000143228, exon 1 of 13)	558	ENSMUSG00000020389	Cdkl3	protein_coding	cyclin-dependent kinase-like 3 [Source:MGI Symbol;Acc:MGI:2388268]
Htt_PeakRegion_50893_chr7_127805929_127806191	-5.47242256638077	-1.46777915371014	13.3183858141382	0.000262848449637381	0.277015147569474	exon (ENSMUST00000106267, exon 10 of 10)	4864	ENSMUSG00000030806	Stx1b	protein_coding	syntaxin 1B [Source:MGI Symbol;Acc:MGI:1930705]
Htt_PeakRegion_05857_chr11_3168926_3169004	1.64519224767597	1.01105499614967	13.308131076957	0.00026428988334955	0.277015147569474	intron (ENSMUST00000156655, intron 1 of 3)	1739	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_19308_chr15_39392053_39392516	-5.15929621417125	-1.02236800538778	13.2643127119044	0.000270539423537394	0.277015147569474	intron (ENSMUST00000082054, intron 5 of 26)	-83707	ENSMUSG00000095297	Gm25381	miRNA	predicted gene, 25381 [Source:MGI Symbol;Acc:MGI:5455158]
Htt_PeakRegion_17484_chr14_29133257_29133282	-7.03920767264312	-2.85244300394546	13.2581615227094	0.000271428573441518	0.277015147569474	intron (ENSMUST00000022567, intron 13 of 37)	-84369	ENSMUSG00000075245	Gm6043	processed_pseudogene	predicted gene 6043 [Source:MGI Symbol;Acc:MGI:3805955]
Htt_PeakRegion_42202_chr5_88991655_88991965	-5.24892388111463	-1.44745916933054	13.1512684452613	0.000287358965166225	0.277015147569474	intron (ENSMUST00000156238, intron 3 of 24)	-36156	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]
Htt_PeakRegion_15715_chr13_21279738_21279799	-3.46533624505509	-1.64154622144685	13.1312936120147	0.000290438758064264	0.277015147569474	Intergenic	12917	ENSMUSG00000004344	Gpx5	protein_coding	glutathione peroxidase 5 [Source:MGI Symbol;Acc:MGI:104886]
Htt_PeakRegion_43026_chr5_121332045_121332827	-2.5662338354206	-0.0876942532657202	13.1285207340115	0.000290868912886547	0.277015147569474	intron (ENSMUST00000119892, intron 50 of 75)	12413	ENSMUSG00000042744	Hectd4	protein_coding	HECT domain E3 ubiquitin protein ligase 4 [Source:MGI Symbol;Acc:MGI:3647820]
Htt_PeakRegion_02354_chr1_178323597_178324590	-2.33418784058822	0.349771535453353	13.069113692595	0.000300240567785805	0.277015147569474	promoter-TSS (ENSMUST00000159117)	77	ENSMUSG00000089788	NA	NA	NA
Htt_PeakRegion_35488_chr3_55484698_55485080	-5.15466593405688	-1.29444755082458	13.000857750819	0.000311384693879922	0.277015147569474	intron (ENSMUST00000070418, intron 4 of 13)	-12679	ENSMUSG00000094962	Gm21954	protein_coding	predicted gene, 21954 [Source:MGI Symbol;Acc:MGI:5439423]
Htt_PeakRegion_38915_chr4_123429331_123429517	-5.70189919731552	-1.87941005154573	12.975802800997	0.000315579261163405	0.277015147569474	intron (ENSMUST00000151346, intron 50 of 89)	-6193	ENSMUSG00000081528	Gm12924	processed_pseudogene	predicted gene 12924 [Source:MGI Symbol;Acc:MGI:3651538]
Htt_PeakRegion_23443_chr17_3082816_3082854	2.08284893133739	-0.488389433385425	12.9639195652713	0.000317588562884358	0.277015147569474	intron (ENSMUST00000184936, intron 1 of 4)	1205	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_36188_chr3_88700878_88701130	-5.4925956053738	-1.56293638675048	12.9344254653507	0.000322631557092669	0.277015147569474	intron (ENSMUST00000029696, intron 10 of 13)	-6154	ENSMUSG00000084433	Gm25945	snoRNA	predicted gene, 25945 [Source:MGI Symbol;Acc:MGI:5455722]
Htt_PeakRegion_31854_chr2_52427927_52428299	-5.52344085855907	-1.427421416094	12.8603965712302	0.000335647880633267	0.277015147569474	TTS (ENSMUST00000078324)	3101	ENSMUSG00000085315	A430018G15Rik	processed_transcript	RIKEN cDNA A430018G15 gene [Source:MGI Symbol;Acc:MGI:3040796]
Htt_PeakRegion_32324_chr2_74804135_74804175	3.5246758220238	-0.736965786525527	12.8598403434043	0.000335747659194022	0.277015147569474	Intergenic	-21648	ENSMUSG00000027099	Mtx2	protein_coding	metaxin 2 [Source:MGI Symbol;Acc:MGI:1859652]
Htt_PeakRegion_05658_chr11_3133936_3134026	1.66909244552402	0.572578583906002	12.8444395606075	0.000338522229922677	0.277015147569474	TTS (ENSMUST00000138126)	2026	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_29575_chr19_37176455_37176850	-3.37626482334778	-0.977973886029324	12.8155413090385	0.000343791031875118	0.277015147569474	promoter-TSS (ENSMUST00000142973)	-590	ENSMUSG00000039652	Cpeb3	protein_coding	cytoplasmic polyadenylation element binding protein 3 [Source:MGI Symbol;Acc:MGI:2443075]
Htt_PeakRegion_02351_chr1_178321214_178323122	-1.75468573376705	1.18220313886143	12.7952780175783	0.000347534739872152	0.277015147569474	TTS (ENSMUST00000161769)	2003	ENSMUSG00000089788	NA	NA	NA
Htt_PeakRegion_05836_chr11_3165512_3165653	1.59061754198867	1.25685563854535	12.7215683422395	0.000361503057726569	0.283265217995882	promoter-TSS (ENSMUST00000126746)	-986	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_40038_chr4_137666362_137666459	-4.96931888883626	-2.32192828724669	12.6883792509091	0.000367976117587655	0.283531731536581	intron (ENSMUST00000156683, intron 1 of 4)	1657	ENSMUSG00000041351	Rap1gap	protein_coding	Rap1 GTPase-activating protein [Source:MGI Symbol;Acc:MGI:109338]
Htt_PeakRegion_53030_chr8_104525290_104525416	-4.83647503665973	-2.19793956997123	12.6472618152087	0.000376157879912003	0.285084507314947	intron (ENSMUST00000162466, intron 6 of 18)	1981	ENSMUSG00000031878	Nae1	protein_coding	NEDD8 activating enzyme E1 subunit 1 [Source:MGI Symbol;Acc:MGI:2384561]
Htt_PeakRegion_38897_chr4_123404513_123405165	-2.55109091969024	-0.568411516816631	12.5907562850059	0.000387701900841989	0.287516179535319	intron (ENSMUST00000151346, intron 50 of 89)	2676	ENSMUSG00000028649	Macf1	protein_coding	microtubule-actin crosslinking factor 1 [Source:MGI Symbol;Acc:MGI:108559]
Htt_PeakRegion_55674_chr9_64919469_64919611	-5.89660881883393	-1.99262066199372	12.5444087235124	0.000397437015228636	0.287516179535319	exon (ENSMUST00000038890, exon 34 of 34)	32067	ENSMUSG00000034452	Slc24a1	protein_coding	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1 [Source:MGI Symbol;Acc:MGI:2384871]
Htt_PeakRegion_00771_chr1_75329601_75329751	-5.91160199017878	-2.11547740977926	12.5416521141988	0.000398023739271493	0.287516179535319	Intergenic	-11686	ENSMUSG00000026209	Dnpep	protein_coding	aspartyl aminopeptidase [Source:MGI Symbol;Acc:MGI:1278328]
Htt_PeakRegion_10431_chr11_97318998_97319286	-3.02198656293403	-1.26748050322431	12.4842821271225	0.000410434831381601	0.291920195224658	intron (ENSMUST00000132168, intron 2 of 2)	3234	ENSMUSG00000018882	Mrpl45	protein_coding	mitochondrial ribosomal protein L45 [Source:MGI Symbol;Acc:MGI:1914286]
Htt_PeakRegion_56262_chr9_75095078_75095300	-4.27340112139205	-1.71251274280099	12.4340122159871	0.000421630546076526	0.292971073533408	intron (ENSMUST00000155282, intron 1 of 40)	3951	ENSMUSG00000090001	Gm9719	processed_pseudogene	predicted gene 9719 [Source:MGI Symbol;Acc:MGI:3780128]
Htt_PeakRegion_34326_chr2_156174252_156175309	-2.26477147465804	0.09310921203216	12.3901633238177	0.000431647585639554	0.292971073533408	TTS (ENSMUST00000109584)	-1820	ENSMUSG00000027620	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
Htt_PeakRegion_52111_chr8_70702218_70702489	-3.11779117092513	-1.38816198564677	12.3631994580921	0.000437926217736413	0.292971073533408	Intergenic	-2274	ENSMUSG00000080058	Gm11175	antisense	predicted gene 11175 [Source:MGI Symbol;Acc:MGI:3809055]
Htt_PeakRegion_32825_chr2_92437143_92437270	-5.87714793384965	-2.13159707514253	12.3357596794778	0.000444410292891616	0.292971073533408	Intergenic	-3164	ENSMUSG00000068742	Cry2	protein_coding	cryptochrome 2 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270859]
Htt_PeakRegion_19401_chr15_58926005_58926155	-5.78519327213344	-2.09953586591024	12.3170987333708	0.000448875173025048	0.292971073533408	intron (ENSMUST00000110155, intron 3 of 11)	7650	ENSMUSG00000050891	Tatdn1	protein_coding	TatD DNase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916944]
Htt_PeakRegion_57561_chr9_112178794_112181600	-1.61428246793804	1.99072199405267	12.306632033564	0.000451399256766967	0.292971073533408	TTS (ENSMUST00000159220)	5529	ENSMUSG00000032503	Arpp21	protein_coding	cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]
Htt_PeakRegion_05823_chr11_3162907_3163044	1.51729483165982	1.47880571891838	12.2865915108896	0.000456272139785109	0.292971073533408	intron (ENSMUST00000143442, intron 4 of 4)	1621	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_07627_chr11_62314731_62314934	-3.64850741821149	-1.51986766485859	12.2303418148432	0.000470234840959033	0.297800368936672	exon (ENSMUST00000050646, exon 10 of 10)	5791	ENSMUSG00000042298	Ttc19	protein_coding	tetratricopeptide repeat domain 19 [Source:MGI Symbol;Acc:MGI:1920045]
Htt_PeakRegion_49378_chr7_92643466_92643861	-5.09670195272755	-1.07594904559262	12.1800203670997	0.000483091125727388	0.298614373593255	TTS (ENSMUST00000119954)	3715	ENSMUSG00000102555	6430511E19Rik	TEC	RIKEN cDNA 6430511E19 gene [Source:MGI Symbol;Acc:MGI:2443259]
Htt_PeakRegion_01985_chr1_156038006_156038311	-5.09921780342083	-1.39787714047998	12.156587605935	0.000489198293300961	0.298614373593255	intron (ENSMUST00000128941, intron 1 of 2)	-1679	ENSMUSG00000026466	Tor1aip1	protein_coding	torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]
Htt_PeakRegion_20756_chr15_99262381_99262799	-3.78644370959479	-1.07594904559262	12.1339523804388	0.000495171589798818	0.298614373593255	TTS (ENSMUST00000187706)	-7576	ENSMUSG00000093139	Gm25999	snoRNA	predicted gene, 25999 [Source:MGI Symbol;Acc:MGI:5455776]
Htt_PeakRegion_37930_chr4_6382751_6383120	-3.61430932525642	-1.41750594722892	12.1051074949515	0.000502890388462776	0.298614373593255	intron (ENSMUST00000153861, intron 4 of 6)	4918	ENSMUSG00000104347	Gm37689	TEC	predicted gene, 37689 [Source:MGI Symbol;Acc:MGI:5610917]
Htt_PeakRegion_23220_chr16_94312260_94312481	-5.25918429773861	-1.67659316854605	12.0906401441833	0.000506807422717098	0.298614373593255	intron (ENSMUST00000163193, intron 1 of 10)	1192	ENSMUSG00000040820	Hlcs	protein_coding	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase) [Source:MGI Symbol;Acc:MGI:894646]
Htt_PeakRegion_31721_chr2_35186639_35186879	-3.2951855301196	-1.32192828724669	12.0681680498253	0.000512952902685767	0.298614373593255	intron (ENSMUST00000155483, intron 3 of 3)	-2611	ENSMUSG00000026878	Rab14	protein_coding	RAB14, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915615]
Htt_PeakRegion_26567_chr17_80392659_80392888	-5.5188234606952	-2.0074176639218	12.0544748164468	0.000516734439823071	0.298614373593255	TTS (ENSMUST00000068714)	-19233	ENSMUSG00000066938	Gm10190	protein_coding	predicted gene 10190 [Source:MGI Symbol;Acc:MGI:3642237]
Htt_PeakRegion_13971_chr12_69940062_69940310	-3.86655370377669	-1.78715154369374	12.0241547986893	0.000525208096264252	0.299235641434132	intron (ENSMUST00000021466, intron 7 of 14)	9282	ENSMUSG00000065327	Gm22058	misc_RNA	predicted gene, 22058 [Source:MGI Symbol;Acc:MGI:5451835]
Htt_PeakRegion_09247_chr11_78520788_78520967	5.04439411935845	-1.90689078796784	11.983145379127	0.000536892798054903	0.299235641434132	intron (ENSMUST00000133601, intron 9 of 10)	2547	ENSMUSG00000001100	Poldip2	protein_coding	polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]
Htt_PeakRegion_05837_chr11_3165658_3165673	1.99724849651802	-0.52518146475506	11.9819844765226	0.000537227363436502	0.299235641434132	TTS (ENSMUST00000142315)	-1069	ENSMUSG00000023764	Sfi1	protein_coding	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
Htt_PeakRegion_05620_chr11_3127941_3128069	1.57507898587788	0.787132188501384	11.9557052415304	0.000544857452574845	0.299872677261758	promoter-TSS (ENSMUST00000152828)	-967	ENSMUSG00000082286	Pisd-ps1	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]
Htt_PeakRegion_06665_chr11_29724305_29724506	-4.11606597959632	-1.76184045516456	11.9006380893911	0.000561202761132074	0.30307892672412	intron (ENSMUST00000060992, intron 1 of 6)	5843	ENSMUSG00000020458	Rtn4	protein_coding	reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835]
Htt_PeakRegion_37612_chr3_136889805_136889921	-5.7118977628097	-2.13159707514253	11.8816101127086	0.000566965100182558	0.30307892672412	intron (ENSMUST00000070198, intron 7 of 12)	-12470	ENSMUSG00000028161	Ppp3ca	protein_coding	protein phosphatase 3, catalytic subunit, alpha isoform [Source:MGI Symbol;Acc:MGI:107164]
Htt_PeakRegion_26745_chr18_3008643_3008715	1.57029102550252	0.635843477364017	11.8566295405821	0.000574620894025421	0.30307892672412	Intergenic	19203	ENSMUSG00000093774	Vmn1r-ps151	unprocessed_pseudogene	vomeronasal 1 receptor, pseudogene 151 [Source:MGI Symbol;Acc:MGI:3852490]
Htt_PeakRegion_26372_chr17_78671802_78671909	-4.31024628983973	-1.96347431633421	11.8279223337861	0.000583547789698691	0.30307892672412	intron (ENSMUST00000145480, intron 4 of 6)	12496	ENSMUSG00000024077	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
