genes	logFC	logCPM	F	PValue	FDR
H3K27Ac_Striata_PeakRegion_25053_chr17_63496400_63502199	-0.784342255660038	4.11283763727431	14.8827152869185	0.00240102540082313	0.802247501594295
H3K27Ac_Striata_PeakRegion_3537_chr2_152626800_152628999	-0.899514785440119	1.13300098114032	14.6704755778748	0.00252230174201828	0.802247501594295
H3K27Ac_Striata_PeakRegion_7499_chr5_32231400_32237999	-0.598964471063316	2.83481080707523	14.6496600879819	0.00253457968248736	0.802247501594295
H3K27Ac_Striata_PeakRegion_3257_chr2_129217400_129221599	0.623049237738025	2.32778153742695	14.4142365731373	0.00267845676240091	0.802247501594295
H3K27Ac_Striata_PeakRegion_19950_chr13_24145000_24148599	0.834119307460682	1.52048389959316	14.3738619684614	0.00270408635163075	0.802247501594295
H3K27Ac_Striata_PeakRegion_6750_chr4_133239200_133243999	-0.731479021202771	3.52989447988651	14.2450688136202	0.00278779420056848	0.802247501594295
H3K27Ac_Striata_PeakRegion_4714_chr3_89830600_89837399	-0.796918883177309	2.69152760105425	13.9868452681702	0.00296499358190754	0.802247501594295
H3K27Ac_Striata_PeakRegion_22069_chr14_117809200_117814199	0.726721985556404	2.61247153612654	13.9546759182361	0.00298798519621763	0.802247501594295
H3K27Ac_Striata_PeakRegion_6842_chr4_136371600_136376799	0.528481819917924	3.30552649192536	13.9489725125864	0.00299208332276878	0.802247501594295
H3K27Ac_Striata_PeakRegion_14636_chr9_73542000_73546199	0.572535458482025	2.69948528598736	13.9477889660467	0.00299293457740996	0.802247501594295
H3K27Ac_Striata_PeakRegion_26727_chr19_37434000_37437599	-0.776615614601774	2.97343886244912	13.8170594873784	0.00308874056400631	0.802247501594295
H3K27Ac_Striata_PeakRegion_26036_chr18_65243200_65246999	0.619263325309425	2.36349812319312	13.7930991074803	0.00310668923750858	0.802247501594295
H3K27Ac_Striata_PeakRegion_1128_chr1_144186400_144191999	0.821064396926776	2.98750791779418	13.7830234299137	0.00311427356530966	0.802247501594295
H3K27Ac_Striata_PeakRegion_3061_chr2_116877200_116880799	0.798032694054467	2.07230485601123	13.7531903205899	0.00313685818884844	0.802247501594295
H3K27Ac_Striata_PeakRegion_21601_chr14_57744200_57747399	-0.805842462214975	2.773386992088	13.5895430124318	0.00326423007076516	0.802247501594295
H3K27Ac_Striata_PeakRegion_9558_chr6_71464000_71465999	0.989939623521931	1.05909587555369	13.5209814697184	0.00331939768382582	0.802247501594295
H3K27Ac_Striata_PeakRegion_5298_chr3_139024000_139034199	0.506168169478286	3.65451741283719	13.3700395813795	0.00344476888047795	0.802247501594295
H3K27Ac_Striata_PeakRegion_20636_chr13_85151600_85155599	0.874319822657896	2.20373246796826	13.2327688368099	0.00356365168072427	0.802247501594295
H3K27Ac_Striata_PeakRegion_4281_chr3_50970200_50977999	0.501909027191288	3.26489353542367	13.2302326847348	0.00356589315602131	0.802247501594295
H3K27Ac_Striata_PeakRegion_8078_chr5_103423600_103426199	-0.725928348804412	2.84786248971096	13.1307357544241	0.00365515442897704	0.802247501594295
H3K27Ac_Striata_PeakRegion_13433_chr8_121081800_121085799	-0.915067944318975	2.56151748035667	13.1286104268845	0.00365708963539987	0.802247501594295
H3K27Ac_Striata_PeakRegion_8394_chr5_119667600_119675799	-0.660497796169149	3.35017242574788	13.0397843113719	0.00373905977211278	0.802247501594295
H3K27Ac_Striata_PeakRegion_13647_chr9_8899800_8903199	-0.582545391502522	4.62066386225452	12.9848793243249	0.00379080937954104	0.802247501594295
H3K27Ac_Striata_PeakRegion_17876_chr11_90292400_90295199	0.784074782661998	1.70317524867485	12.9839586070591	0.00379168434961989	0.802247501594295
H3K27Ac_Striata_PeakRegion_6218_chr4_103212600_103217199	-0.658425025529908	4.5509004090219	12.9551214797209	0.00381920945904016	0.802247501594295
H3K27Ac_Striata_PeakRegion_24707_chr17_31902800_31924599	-0.458057352312255	5.57845968901569	12.8245258604012	0.00394684842531875	0.802247501594295
H3K27Ac_Striata_PeakRegion_4283_chr3_50990800_50993199	0.887954304994504	1.23667561969821	12.7851258699928	0.00398633870381771	0.802247501594295
H3K27Ac_Striata_PeakRegion_21195_chr14_23518200_23524399	0.562164963529571	3.09443347031366	12.7248055858138	0.00404770289547605	0.802247501594295
H3K27Ac_Striata_PeakRegion_15479_chr10_18317600_18320799	-0.865561469382457	2.77436799421085	12.6946352111596	0.00407881263810572	0.802247501594295
H3K27Ac_Striata_PeakRegion_3058_chr2_116321000_116323399	0.702769767419498	1.78764638941455	12.6827177264334	0.00409117874021318	0.802247501594295
H3K27Ac_Striata_PeakRegion_15753_chr10_55098400_55103399	0.64634848716771	2.38143685216252	12.6608771539398	0.00411395632338822	0.802247501594295
H3K27Ac_Striata_PeakRegion_3332_chr2_132756200_132764399	0.529669793665412	3.33620490158407	12.6058514353082	0.00417200842727255	0.802247501594295
H3K27Ac_Striata_PeakRegion_2695_chr2_76079200_76083599	0.638846163526514	2.00671189750694	12.5875783222248	0.00419149967253575	0.802247501594295
H3K27Ac_Striata_PeakRegion_14847_chr9_98324800_98328599	0.686088545944744	2.33649681431238	12.5854166365625	0.00419381255187989	0.802247501594295
H3K27Ac_Striata_PeakRegion_23306_chr16_6568400_6577199	0.56346134864797	3.12188722843495	12.4966142858571	0.00429013904949862	0.802247501594295
H3K27Ac_Striata_PeakRegion_4174_chr3_30504000_30510399	-0.575767511057972	3.25882608647012	12.4576870411128	0.00433318509570703	0.802247501594295
H3K27Ac_Striata_PeakRegion_5011_chr3_108952800_108954599	0.959966387583187	1.07810666144515	12.4461064513722	0.00434608909667131	0.802247501594295
H3K27Ac_Striata_PeakRegion_13866_chr9_30253000_30254999	0.810988083886896	1.05297179634219	12.3569746836652	0.00444693690951355	0.802247501594295
H3K27Ac_Striata_PeakRegion_18904_chr12_40904000_40907599	0.815560446459013	2.50308603999073	12.3497527761843	0.0044552282329514	0.802247501594295
H3K27Ac_Striata_PeakRegion_21891_chr14_77003800_77005799	0.772176297384591	1.22669227504581	12.3380683431294	0.00446868150823568	0.802247501594295
H3K27Ac_Striata_PeakRegion_3465_chr2_146347600_146350199	0.726606114952563	1.47855973958439	12.3168180863589	0.00449327164820078	0.802247501594295
H3K27Ac_Striata_PeakRegion_22001_chr14_100188600_100190399	0.779653317223383	1.28139112419348	12.0570725640737	0.00480711214422905	0.802247501594295
H3K27Ac_Striata_PeakRegion_5347_chr3_146343200_146347999	0.502136237348921	2.9930404661978	11.9656964612499	0.00492361470359952	0.802247501594295
H3K27Ac_Striata_PeakRegion_20985_chr13_111685000_111687999	-0.801474398066224	3.03349681667936	11.9635604785861	0.00492637759874449	0.802247501594295
H3K27Ac_Striata_PeakRegion_19980_chr13_25249800_25252199	1.02841489743586	1.06712859075577	11.957053030372	0.00493480626192047	0.802247501594295
H3K27Ac_Striata_PeakRegion_23310_chr16_6901000_6907999	0.576421883205693	2.41723280918273	11.9022719234731	0.00500643866183828	0.802247501594295
H3K27Ac_Striata_PeakRegion_21833_chr14_74112400_74114599	0.811538141347962	1.85446238846749	11.8934313759655	0.00501811321323177	0.802247501594295
H3K27Ac_Striata_PeakRegion_23526_chr16_18580800_18590199	-0.80443823002313	3.32133504026491	11.8385585432607	0.0050912987613459	0.802247501594295
H3K27Ac_Striata_PeakRegion_8056_chr5_100947800_100953799	0.549308570840465	2.66081656166179	11.8151177251132	0.00512294567507006	0.802247501594295
H3K27Ac_Striata_PeakRegion_12076_chr7_135093600_135096599	0.541009009830482	2.47620105155937	11.7875148953214	0.00516050948537838	0.802247501594295
H3K27Ac_Striata_PeakRegion_4132_chr3_26659400_26666599	0.500016265166444	3.90528764500627	11.7543113707449	0.00520612627122383	0.802247501594295
H3K27Ac_Striata_PeakRegion_3442_chr2_145166000_145170199	-0.565899812491134	3.63946067089355	11.7540945668197	0.00520642568685594	0.802247501594295
H3K27Ac_Striata_PeakRegion_22154_chr14_122461600_122465799	-0.668683372797894	3.56481252525535	11.6835759551644	0.00530490158837368	0.802247501594295
H3K27Ac_Striata_PeakRegion_20617_chr13_81944000_81946599	0.706631539051841	2.47801917673675	11.6120568529421	0.00540702599128404	0.802247501594295
H3K27Ac_Striata_PeakRegion_7706_chr5_49895200_49897399	1.24365137858738	1.13853118664904	11.593059855897	0.00543454098701386	0.802247501594295
H3K27Ac_Striata_PeakRegion_23633_chr16_26104000_26106399	-0.587727881849137	2.25605930237044	11.5752677481197	0.00546046070551051	0.802247501594295
H3K27Ac_Striata_PeakRegion_20006_chr13_31617800_31631399	-0.652578372320579	4.73664158105518	11.5716932728722	0.00546568560906464	0.802247501594295
H3K27Ac_Striata_PeakRegion_23280_chr16_5391600_5395999	0.499230865148544	3.41144840092109	11.5512010871249	0.00549575362291974	0.802247501594295
H3K27Ac_Striata_PeakRegion_1767_chr1_192879800_192881799	0.824582098940439	0.965916487264947	11.4092351892578	0.00570950209413208	0.802247501594295
H3K27Ac_Striata_PeakRegion_20902_chr13_105008600_105010799	0.748842856410512	1.06431556041835	11.3838423927786	0.00574876053649753	0.802247501594295
H3K27Ac_Striata_PeakRegion_4370_chr3_55753800_55758199	0.561704941691584	2.49923576362147	11.3606976273207	0.00578482107360858	0.802247501594295
H3K27Ac_Striata_PeakRegion_18909_chr12_43830200_43835199	0.652498564696909	2.322154398836	11.2823765373278	0.00590884373469826	0.802247501594295
H3K27Ac_Striata_PeakRegion_18621_chr12_7556600_7557999	1.36993958030872	0.787391525497473	11.2689322792992	0.00593044705560041	0.802247501594295
H3K27Ac_Striata_PeakRegion_15383_chr10_7952400_7957599	-0.738010127078993	4.24123218664984	11.237660552593	0.00598105847674931	0.802247501594295
H3K27Ac_Striata_PeakRegion_14256_chr9_52865800_52870999	0.541546565070807	2.83530740254723	11.1986988062669	0.00604483047509285	0.802247501594295
H3K27Ac_Striata_PeakRegion_19582_chr12_106155800_106158599	0.643115927600535	2.18693524167763	11.1931239404126	0.00605402079290946	0.802247501594295
H3K27Ac_Striata_PeakRegion_14615_chr9_72805600_72808399	-0.65682052617605	3.84609081919298	11.1671487330471	0.00609705959211215	0.802247501594295
H3K27Ac_Striata_PeakRegion_12254_chr8_9088800_9095199	0.593802887317323	2.80273196580402	11.1502866610786	0.00612519194039903	0.802247501594295
H3K27Ac_Striata_PeakRegion_23149_chr15_99368200_99371399	-0.650967639974302	2.4462351522965	11.1155311077275	0.00618366208292515	0.802247501594295
H3K27Ac_Striata_PeakRegion_7390_chr5_24859800_24863599	0.527087806505145	2.67452654466241	11.1002987790622	0.00620949523569266	0.802247501594295
H3K27Ac_Striata_PeakRegion_17380_chr11_62668200_62671799	0.592410128424106	2.2107186937789	11.0909402212206	0.00622542996681051	0.802247501594295
H3K27Ac_Striata_PeakRegion_23057_chr15_94600400_94602999	0.865791234345546	1.40465096760778	11.0563673817596	0.00628471672071174	0.802247501594295
H3K27Ac_Striata_PeakRegion_27487_chrX_104199400_104202399	-0.739209792857912	3.82764591934168	10.9249535228855	0.00651623433799695	0.802247501594295
H3K27Ac_Striata_PeakRegion_27408_chrX_95096400_95102399	0.766234206208598	1.99979133679759	10.8941535503629	0.00657194315737544	0.802247501594295
H3K27Ac_Striata_PeakRegion_3723_chr2_161255800_161259399	0.605922216947575	2.20203591552545	10.8269043877241	0.00669554431547448	0.802247501594295
H3K27Ac_Striata_PeakRegion_18669_chr12_13444600_13448799	0.521182440044188	2.59741841776484	10.8266979796894	0.00669592788710304	0.802247501594295
H3K27Ac_Striata_PeakRegion_24790_chr17_35379200_35380399	-0.773659660243553	1.05205335537535	10.8091551926803	0.00672862293992292	0.802247501594295
H3K27Ac_Striata_PeakRegion_10860_chr7_35054200_35058199	-0.552470788344422	3.80370600946804	10.7690043253677	0.00680416525586293	0.802247501594295
H3K27Ac_Striata_PeakRegion_20840_chr13_100548600_100553399	-0.656842532574576	3.39752005127779	10.7683626769304	0.00680538059590891	0.802247501594295
H3K27Ac_Striata_PeakRegion_8696_chr5_135075600_135078799	-0.665983817274697	2.59227041134511	10.7510065541067	0.00683835207757061	0.802247501594295
H3K27Ac_Striata_PeakRegion_22209_chr15_8670400_8674599	0.555988696298812	2.3883515483967	10.7484653207988	0.00684319547690436	0.802247501594295
H3K27Ac_Striata_PeakRegion_4240_chr3_36688800_36690399	-0.713001039976467	1.5006559927049	10.7246325092622	0.00688881665535549	0.802247501594295
H3K27Ac_Striata_PeakRegion_7675_chr5_44536200_44539999	0.784276665913301	2.01528338170215	10.7156732583022	0.00690605939725164	0.802247501594295
H3K27Ac_Striata_PeakRegion_17257_chr11_56568600_56573799	0.605066417867658	2.29253416636911	10.6992985483231	0.00693770557850996	0.802247501594295
H3K27Ac_Striata_PeakRegion_6205_chr4_102526800_102536399	0.500220750793129	3.33754280806639	10.6880297111245	0.00695958348308202	0.802247501594295
H3K27Ac_Striata_PeakRegion_18198_chr11_106082600_106086799	-0.622348556825177	4.75336539379644	10.6878417775335	0.00695994903700391	0.802247501594295
H3K27Ac_Striata_PeakRegion_4640_chr3_87969800_87975999	-0.639464524179098	3.58198340142748	10.6833037730482	0.00696878289911914	0.802247501594295
H3K27Ac_Striata_PeakRegion_7345_chr5_22793600_22795799	0.862668402781372	1.62154438117574	10.6770610255552	0.00698095692165652	0.802247501594295
H3K27Ac_Striata_PeakRegion_18684_chr12_16283200_16293599	0.451793307457036	4.21023708507004	10.6486496517767	0.00703668027511458	0.802247501594295
H3K27Ac_Striata_PeakRegion_4817_chr3_96681600_96685599	-0.494556432016381	3.64834965727544	10.6070057540591	0.00711930856079642	0.802247501594295
H3K27Ac_Striata_PeakRegion_3428_chr2_144007200_144011999	-0.664191746813772	3.71668215791179	10.5028105933837	0.00733111892473037	0.802247501594295
H3K27Ac_Striata_PeakRegion_24620_chr17_28216800_28219999	-0.669960740123534	1.63005013395978	10.4807131964483	0.00737699041470216	0.802247501594295
H3K27Ac_Striata_PeakRegion_20008_chr13_31809800_31824399	-0.531897879630431	4.00939774516465	10.4725686696346	0.00739398287997605	0.802247501594295
H3K27Ac_Striata_PeakRegion_9686_chr6_85834000_85836199	0.597250136692824	2.01021372647592	10.4644767289765	0.00741091142378423	0.802247501594295
H3K27Ac_Striata_PeakRegion_18757_chr12_26618600_26623799	0.603712409408862	3.03779655753504	10.4525492550661	0.00743594752640673	0.802247501594295
H3K27Ac_Striata_PeakRegion_9374_chr6_47237600_47242799	0.551699479592348	3.24780735321641	10.4348533080975	0.00747327608150862	0.802247501594295
H3K27Ac_Striata_PeakRegion_21486_chr14_49171200_49174999	-0.635117097850577	3.99559074220634	10.4140586679672	0.00751742432803007	0.802247501594295
H3K27Ac_Striata_PeakRegion_19181_chr12_77236800_77241599	-0.547096783843097	5.36828280770383	10.3694385831884	0.00761319922115744	0.802247501594295
H3K27Ac_Striata_PeakRegion_8954_chr5_147722600_147727199	-0.577294357716658	3.19318084418368	10.3161405926167	0.00772949608557891	0.802247501594295
H3K27Ac_Striata_PeakRegion_21383_chr14_32423000_32429199	-0.469792740997967	3.31005350769218	10.2922908969772	0.00778221522050977	0.802247501594295
H3K27Ac_Striata_PeakRegion_15870_chr10_63607400_63609999	0.667479295902822	1.98010881810656	10.2906668590174	0.00778582053361376	0.802247501594295
H3K27Ac_Striata_PeakRegion_22773_chr15_79346600_79352999	-0.537403637791264	3.07510524171178	10.279000567351	0.00781177740163151	0.802247501594295
H3K27Ac_Striata_PeakRegion_15121_chr9_113438200_113444599	0.577336184602917	2.50204717597415	10.2717632823621	0.00782793134384543	0.802247501594295
H3K27Ac_Striata_PeakRegion_24638_chr17_28798800_28803399	-0.661644435356092	4.03516051626636	10.2448295995793	0.00788839619667849	0.802247501594295
H3K27Ac_Striata_PeakRegion_27586_chrX_142965400_142967399	-0.696511885959281	2.40757681160923	10.2396268510592	0.00790013960843943	0.802247501594295
H3K27Ac_Striata_PeakRegion_25579_chr18_30082800_30087599	0.627631481015631	3.27569183301345	10.2160790417285	0.00795354960906146	0.802247501594295
H3K27Ac_Striata_PeakRegion_14710_chr9_79615800_79617799	0.751756380658488	1.67971328699468	10.195300759837	0.00800103244760357	0.802247501594295
H3K27Ac_Striata_PeakRegion_25850_chr18_48743800_48744799	0.836971540188624	0.77735939596737	10.1933475541076	0.00800551313731312	0.802247501594295
H3K27Ac_Striata_PeakRegion_24244_chr17_4992800_4998599	-0.748625019659482	5.63947120965454	10.1804008849638	0.00803528809010913	0.802247501594295
H3K27Ac_Striata_PeakRegion_4282_chr3_50979600_50988199	0.471834997484059	4.48631554751524	10.1782394468875	0.00804027173346083	0.802247501594295
H3K27Ac_Striata_PeakRegion_8126_chr5_106925400_106927199	-0.591567217899178	2.83706789065797	10.1762657123798	0.0080448257771841	0.802247501594295
H3K27Ac_Striata_PeakRegion_7303_chr5_19549800_19557399	0.596197462092175	3.31206126858126	10.1653841563391	0.00806998782442311	0.802247501594295
H3K27Ac_Striata_PeakRegion_11394_chr7_84136400_84139399	0.718604743661079	1.74862785139683	10.1392930226631	0.00813069954207122	0.802247501594295
H3K27Ac_Striata_PeakRegion_9981_chr6_108517000_108521999	0.472596941798914	3.26647940343921	10.0927771072021	0.00824028186416022	0.802247501594295
H3K27Ac_Striata_PeakRegion_18707_chr12_20919200_20921799	-0.584780194591211	3.23288721720536	10.0693587199868	0.00829611094482711	0.802247501594295
H3K27Ac_Striata_PeakRegion_14886_chr9_101947400_101951999	0.473344396719071	2.82815918890407	10.0665468374254	0.00830284443768965	0.802247501594295
H3K27Ac_Striata_PeakRegion_9037_chr6_4599400_4603199	-0.587057741836665	4.45154683256835	10.0341454532864	0.00838090241180512	0.802247501594295
H3K27Ac_Striata_PeakRegion_3420_chr2_143689000_143692599	0.602795314476482	2.1065886572731	10.0253808631702	0.00840216591901328	0.802247501594295
H3K27Ac_Striata_PeakRegion_12432_chr8_23734200_23736199	-0.731664763926375	1.39245802512174	10.0066721033028	0.00844776831418428	0.802247501594295
H3K27Ac_Striata_PeakRegion_4746_chr3_92079200_92083999	-0.625404420522325	4.80469162291412	10.0052228705764	0.00845131299182367	0.802247501594295
H3K27Ac_Striata_PeakRegion_21513_chr14_52323600_52324399	0.845864378725767	0.378118692405065	9.99547442036364	0.0084752024469346	0.802247501594295
H3K27Ac_Striata_PeakRegion_6133_chr4_97835400_97835799	1.59727587425568	-1.23614657258583	9.99297815444044	0.00848133259817261	0.802247501594295
H3K27Ac_Striata_PeakRegion_5675_chr4_33245400_33249999	-0.571621043414869	5.73212516725495	9.94772778333841	0.00859336880471323	0.802247501594295
H3K27Ac_Striata_PeakRegion_18026_chr11_99039800_99045999	-0.63272387792823	3.66403420285034	9.94666566445605	0.00859601945822406	0.802247501594295
H3K27Ac_Striata_PeakRegion_12385_chr8_17408600_17410599	0.792206763757509	1.19923813176151	9.94208614959353	0.00860745929290047	0.802247501594295
H3K27Ac_Striata_PeakRegion_21165_chr14_21310200_21310999	1.24778181426015	0.0562423582003956	9.92432501758865	0.00865199794046409	0.802247501594295
H3K27Ac_Striata_PeakRegion_14554_chr9_67408600_67412999	0.556652727546375	2.88398062444261	9.89073187313135	0.00873698466420604	0.802247501594295
H3K27Ac_Striata_PeakRegion_2702_chr2_77037200_77042799	0.545195841428277	2.91503771444952	9.88524498834338	0.00875095938913299	0.802247501594295
H3K27Ac_Striata_PeakRegion_118_chr1_25081200_25091199	0.519868717243873	3.3721543860793	9.86501631742623	0.00880270918689693	0.802247501594295
H3K27Ac_Striata_PeakRegion_10399_chr6_140422400_140429599	-0.495596981029765	5.1166313128647	9.83727517481202	0.00887426702446339	0.802247501594295
H3K27Ac_Striata_PeakRegion_25281_chr17_85220600_85222799	0.893215258116623	1.61626159862472	9.82188920921304	0.00891425123035195	0.802247501594295
H3K27Ac_Striata_PeakRegion_18283_chr11_111159600_111162599	0.683560446468009	1.4628144605884	9.80586435669338	0.00895612232447231	0.802247501594295
H3K27Ac_Striata_PeakRegion_9433_chr6_50774400_50784999	0.418126409315363	4.35227467029619	9.7854277264205	0.00900985864335654	0.802247501594295
H3K27Ac_Striata_PeakRegion_20959_chr13_109982600_109988599	0.55696368331722	3.04586133999181	9.78542432851932	0.00900986760947336	0.802247501594295
H3K27Ac_Striata_PeakRegion_18706_chr12_17881200_17883399	-0.67993671753071	3.55264491215746	9.76218459095853	0.00907143829627551	0.802247501594295
H3K27Ac_Striata_PeakRegion_5308_chr3_141818200_141820399	0.708622436930849	1.22950275196562	9.75614460685035	0.00908752179726132	0.802247501594295
H3K27Ac_Striata_PeakRegion_1586_chr1_180724600_180727399	-0.51833666583798	2.9858183748831	9.73882050901773	0.00913384040452456	0.802247501594295
H3K27Ac_Striata_PeakRegion_10391_chr6_138578800_138583599	0.607970097831338	2.72744967609856	9.72502150618794	0.00917093389808936	0.802247501594295
H3K27Ac_Striata_PeakRegion_10076_chr6_115164400_115170399	0.559654787831499	2.31612479868404	9.71983607036383	0.00918491902927875	0.802247501594295
H3K27Ac_Striata_PeakRegion_14234_chr9_51716800_51719399	0.666209736284793	1.79785794816476	9.69606188600329	0.00924936171394057	0.802247501594295
H3K27Ac_Striata_PeakRegion_17125_chr11_49710400_49714599	-0.607914104882565	3.4625603410159	9.69219982494145	0.00925988067522239	0.802247501594295
H3K27Ac_Striata_PeakRegion_27032_chr19_59343600_59347599	-0.600119909434122	4.84998668163616	9.69000226936767	0.00926587239374055	0.802247501594295
H3K27Ac_Striata_PeakRegion_18415_chr11_117356600_117363399	-0.460161004631117	3.68985143858423	9.68373733070664	0.00928297916183042	0.802247501594295
H3K27Ac_Striata_PeakRegion_6629_chr4_128837800_128841599	-0.603884519638246	1.98555583417038	9.68103324630998	0.0092903743506808	0.802247501594295
H3K27Ac_Striata_PeakRegion_9559_chr6_71492200_71498999	-0.519925197129158	5.17211353133297	9.65896253776472	0.00935099493375743	0.802247501594295
H3K27Ac_Striata_PeakRegion_5873_chr4_52284600_52286199	0.853106017664819	1.50116306935803	9.6534608113875	0.00936617900819881	0.802247501594295
H3K27Ac_Striata_PeakRegion_26598_chr19_24555200_24556999	-0.750703771781918	1.6510885833056	9.62497916705276	0.00944525241007262	0.802247501594295
H3K27Ac_Striata_PeakRegion_7413_chr5_26078800_26080399	0.665242671455657	2.19946816265472	9.61481367848439	0.00947366573416913	0.802247501594295
H3K27Ac_Striata_PeakRegion_15525_chr10_21454200_21458199	0.574906379125656	2.10032349620671	9.6083220270718	0.00949186327653931	0.802247501594295
H3K27Ac_Striata_PeakRegion_5895_chr4_54062200_54065599	0.700584872061907	2.43280028805941	9.54635565254085	0.00966766536372912	0.802247501594295
H3K27Ac_Striata_PeakRegion_242_chr1_38873000_38878599	0.43191592739236	3.38048257838789	9.53848281823904	0.00969027560019709	0.802247501594295
H3K27Ac_Striata_PeakRegion_13931_chr9_35358800_35364399	-0.487136662072326	3.45981860763584	9.50419507164029	0.00978947975505657	0.802247501594295
H3K27Ac_Striata_PeakRegion_25225_chr17_80939400_80946199	-0.45544122147211	3.12439662651689	9.46772963752072	0.00989630526783072	0.802247501594295
H3K27Ac_Striata_PeakRegion_14285_chr9_55094200_55098999	0.556051677294298	3.00598303013103	9.46569417041661	0.00990230868367257	0.802247501594295
H3K27Ac_Striata_PeakRegion_6428_chr4_119070200_119078399	-0.570589728090803	2.99068293434694	9.46500939130738	0.00990432934240031	0.802247501594295
H3K27Ac_Striata_PeakRegion_15574_chr10_26373200_26376999	-0.586375620099531	3.18830113331216	9.4539906760352	0.00993691071793182	0.802247501594295
H3K27Ac_Striata_PeakRegion_13409_chr8_119658800_119676999	-0.458640749967846	5.2596322937011	9.43962705862229	0.0099795731915294	0.802247501594295
H3K27Ac_Striata_PeakRegion_20939_chr13_107886000_107892799	-0.576849269116594	5.46185625008906	9.40833457459643	0.0100732697518688	0.802247501594295
H3K27Ac_Striata_PeakRegion_18685_chr12_16300600_16308399	0.435564451566731	3.89447577620293	9.40282227612778	0.0100898823700028	0.802247501594295
H3K27Ac_Striata_PeakRegion_21757_chr14_66493000_66497199	0.478104209324519	2.80932828069357	9.40020109425495	0.0100977932896428	0.802247501594295
H3K27Ac_Striata_PeakRegion_21166_chr14_21366400_21374999	0.545115365299944	4.42850353954136	9.39191184792017	0.0101228591719764	0.802247501594295
